snapshot_date,snapshot_at_utc,market,token,outcome_index,wallet,outcome,amount,size
2026-08-20,2026-08-20T03:07:34Z,0x3e232a4ce235fd75b5b4c3a81d4a1dd856000477c7b3e951af3b36966a43428d,28037886647821375928261219813055131174090509345660848587644149863236268478041,0,0x30fb41b5a08fff5d3dd983f6323e3343931a7db4,tradetosurvive1,351.0094,351.0094
2026-08-20,2026-08-20T03:07:34Z,0x3e232a4ce235fd75b5b4c3a81d4a1dd856000477c7b3e951af3b36966a43428d,28037886647821375928261219813055131174090509345660848587644149863236268478041,0,0xc959dac4288ab5fc3b27285ae9d2fb121207c37f,AM9691,302.70294,302.70294
2026-08-20,2026-08-20T03:07:34Z,0x3e232a4ce235fd75b5b4c3a81d4a1dd856000477c7b3e951af3b36966a43428d,28037886647821375928261219813055131174090509345660848587644149863236268478041,0,0xd3942296f38a1a916cb8ea2656cfb0d2c5987e90,wolfprkm-1,269.981913,269.981913
2026-08-20,2026-08-20T03:07:34Z,0x3e232a4ce235fd75b5b4c3a81d4a1dd856000477c7b3e951af3b36966a43428d,28037886647821375928261219813055131174090509345660848587644149863236268478041,0,0x0e6ce6024f0fa79274cbd7db90e2f682a56b6025,Lqg135462,261.896665,261.896665
2026-08-20,2026-08-20T03:07:34Z,0x3e232a4ce235fd75b5b4c3a81d4a1dd856000477c7b3e951af3b36966a43428d,28037886647821375928261219813055131174090509345660848587644149863236268478041,0,0x21413203b0be620ebc9dc236a152413923287fa2,climateprofessor,259.79846,259.79846
2026-08-20,2026-08-20T03:07:34Z,0x3e232a4ce235fd75b5b4c3a81d4a1dd856000477c7b3e951af3b36966a43428d,28037886647821375928261219813055131174090509345660848587644149863236268478041,0,0x2dd8c8f71a741ade1808b7053803fdcecd34f169,heibenxiong,200.0,200.0
2026-08-20,2026-08-20T03:07:34Z,0x3e232a4ce235fd75b5b4c3a81d4a1dd856000477c7b3e951af3b36966a43428d,28037886647821375928261219813055131174090509345660848587644149863236268478041,0,0x71cb0213f949e8e4cfba568096a6494f872915b0,qw001,200.0,200.0
2026-08-20,2026-08-20T03:07:34Z,0x3e232a4ce235fd75b5b4c3a81d4a1dd856000477c7b3e951af3b36966a43428d,28037886647821375928261219813055131174090509345660848587644149863236268478041,0,0xf56ccbb9d8158ae1dda67207d1f76acf2f81ad84,LXJXLJ,200.0,200.0
2026-08-20,2026-08-20T03:07:34Z,0x3e232a4ce235fd75b5b4c3a81d4a1dd856000477c7b3e951af3b36966a43428d,28037886647821375928261219813055131174090509345660848587644149863236268478041,0,0xefdbde643061c837c2f3f59e6bd64e48835d007b,Tiki-Taka,199.989027,199.989027
2026-08-20,2026-08-20T03:07:34Z,0x3e232a4ce235fd75b5b4c3a81d4a1dd856000477c7b3e951af3b36966a43428d,28037886647821375928261219813055131174090509345660848587644149863236268478041,0,0x5a218c7ad04135830a45c41aaed7294df7809318,balthazar,197.080312,197.080312
2026-08-20,2026-08-20T03:07:34Z,0x3e232a4ce235fd75b5b4c3a81d4a1dd856000477c7b3e951af3b36966a43428d,28037886647821375928261219813055131174090509345660848587644149863236268478041,0,0x0fb475b0375a628a82f625c2e6b93b58050bc6d7,Kirt4sh,184.602251,184.602251
2026-08-20,2026-08-20T03:07:34Z,0x3e232a4ce235fd75b5b4c3a81d4a1dd856000477c7b3e951af3b36966a43428d,28037886647821375928261219813055131174090509345660848587644149863236268478041,0,0x6711843d55343b3e7feaa70aa018921551324907,zyf5781,150.0,150.0
2026-08-20,2026-08-20T03:07:34Z,0x3e232a4ce235fd75b5b4c3a81d4a1dd856000477c7b3e951af3b36966a43428d,28037886647821375928261219813055131174090509345660848587644149863236268478041,0,0x441ad4887046db7732623c72bb6edb72652be9c7,betting-dog-capital,131.0671,131.0671
2026-08-20,2026-08-20T03:07:34Z,0x3e232a4ce235fd75b5b4c3a81d4a1dd856000477c7b3e951af3b36966a43428d,28037886647821375928261219813055131174090509345660848587644149863236268478041,0,0x34d5bcd9c244d411f7ba4710d7c69da159eca977,hanxilgf,124.0,124.0
2026-08-20,2026-08-20T03:07:34Z,0x3e232a4ce235fd75b5b4c3a81d4a1dd856000477c7b3e951af3b36966a43428d,28037886647821375928261219813055131174090509345660848587644149863236268478041,0,0x23d18416645924e097c453e8ceadd4bfeb6a353f,fcomp3,120.0,120.0
2026-08-20,2026-08-20T03:07:34Z,0x3e232a4ce235fd75b5b4c3a81d4a1dd856000477c7b3e951af3b36966a43428d,28037886647821375928261219813055131174090509345660848587644149863236268478041,0,0xb22a4b091b1cbb35e76b3695785d99f29c099d35,wowannima,106.270269,106.270269
2026-08-20,2026-08-20T03:07:34Z,0x3e232a4ce235fd75b5b4c3a81d4a1dd856000477c7b3e951af3b36966a43428d,93286703065104395594095973080100809447673408795400688013688813294026096940231,1,0x9b7b804c3bf0342ea073c30244a0d0228e7bec5b,Sylar012,3613.52,3613.52
2026-08-20,2026-08-20T03:07:34Z,0x3e232a4ce235fd75b5b4c3a81d4a1dd856000477c7b3e951af3b36966a43428d,93286703065104395594095973080100809447673408795400688013688813294026096940231,1,0xa5ef39c3d3e10d0b270233af41cac69796b12966,,2701.785604,2701.785604
2026-08-20,2026-08-20T03:07:34Z,0x3e232a4ce235fd75b5b4c3a81d4a1dd856000477c7b3e951af3b36966a43428d,93286703065104395594095973080100809447673408795400688013688813294026096940231,1,0x9506e646497107cabf2d5b941a8e6a60d0db1c4f,,713.093707,713.093707
2026-08-20,2026-08-20T03:07:34Z,0x3e232a4ce235fd75b5b4c3a81d4a1dd856000477c7b3e951af3b36966a43428d,93286703065104395594095973080100809447673408795400688013688813294026096940231,1,0x164cb85e1718d0a8f95d588b08fbb52b34233e39,windy-weather,303.55,303.55
2026-08-20,2026-08-20T03:07:34Z,0x3e232a4ce235fd75b5b4c3a81d4a1dd856000477c7b3e951af3b36966a43428d,93286703065104395594095973080100809447673408795400688013688813294026096940231,1,0x9c90cad21cb08320fb224eab032ddae311c017ef,ytchg,295.076244,295.076244
2026-08-20,2026-08-20T03:07:34Z,0x3e232a4ce235fd75b5b4c3a81d4a1dd856000477c7b3e951af3b36966a43428d,93286703065104395594095973080100809447673408795400688013688813294026096940231,1,0xfecabe9747591f8c526c723365191294a2d8e166,10a1,254.994209,254.994209
2026-08-20,2026-08-20T03:07:34Z,0x3e232a4ce235fd75b5b4c3a81d4a1dd856000477c7b3e951af3b36966a43428d,93286703065104395594095973080100809447673408795400688013688813294026096940231,1,0x734290ded4a1990c3e06238f87774d00f9d4d5b4,0x734290dED4A1990C3e06238f87774D00F9D4d5B4-1783112739266,149.0,149.0
2026-08-20,2026-08-20T03:07:34Z,0x3e232a4ce235fd75b5b4c3a81d4a1dd856000477c7b3e951af3b36966a43428d,93286703065104395594095973080100809447673408795400688013688813294026096940231,1,0x7df00357d97916a5c7888b212a94535097790dfe,neverhackme,88.67,88.67
2026-08-20,2026-08-20T03:07:34Z,0x3e232a4ce235fd75b5b4c3a81d4a1dd856000477c7b3e951af3b36966a43428d,93286703065104395594095973080100809447673408795400688013688813294026096940231,1,0x58b95ad1dc363ecce463213222828979671ce12f,weather-goat,82.69,82.69
2026-08-20,2026-08-20T03:07:34Z,0x3e232a4ce235fd75b5b4c3a81d4a1dd856000477c7b3e951af3b36966a43428d,93286703065104395594095973080100809447673408795400688013688813294026096940231,1,0x8fe730b55cf3468c01a884cfcde79c2dfb4d6c1f,Hugin-og-Munin,69.991378,69.991378
2026-08-20,2026-08-20T03:07:34Z,0x3e232a4ce235fd75b5b4c3a81d4a1dd856000477c7b3e951af3b36966a43428d,93286703065104395594095973080100809447673408795400688013688813294026096940231,1,0x6a8d1709bfb718d8555d315a983c4816278350f9,OnlyLuckNoBrain,66.913184,66.913184
2026-08-20,2026-08-20T03:07:34Z,0x3e232a4ce235fd75b5b4c3a81d4a1dd856000477c7b3e951af3b36966a43428d,93286703065104395594095973080100809447673408795400688013688813294026096940231,1,0x0484bf76425db5021ce2d369f78fc125906d4830,sleeper-service,58.364634,58.364634
2026-08-20,2026-08-20T03:07:34Z,0x3e232a4ce235fd75b5b4c3a81d4a1dd856000477c7b3e951af3b36966a43428d,93286703065104395594095973080100809447673408795400688013688813294026096940231,1,0x415e4e15cf4af9b5adb6a651e27ab493a09fa1e3,bonnie78,49.75,49.75
2026-08-20,2026-08-20T03:07:34Z,0x3e232a4ce235fd75b5b4c3a81d4a1dd856000477c7b3e951af3b36966a43428d,93286703065104395594095973080100809447673408795400688013688813294026096940231,1,0xc85bb8afb9976310afbf1fba223c3395b1d6ba1b,0xc85Bb8afb9976310AfBf1fBA223c3395B1D6BA1B-1784350284811,45.0,45.0
2026-08-20,2026-08-20T03:07:34Z,0x3e232a4ce235fd75b5b4c3a81d4a1dd856000477c7b3e951af3b36966a43428d,93286703065104395594095973080100809447673408795400688013688813294026096940231,1,0x52ebca459280966f4a56240a05e38df8527067ac,AMAM13,41.0,41.0
2026-08-20,2026-08-20T03:07:34Z,0x3e232a4ce235fd75b5b4c3a81d4a1dd856000477c7b3e951af3b36966a43428d,93286703065104395594095973080100809447673408795400688013688813294026096940231,1,0x60952b17ed0287a93fbba7360c9ada5215c2be9e,gomezkatherine,39.491802,39.491802
2026-08-20,2026-08-20T03:07:34Z,0x3e232a4ce235fd75b5b4c3a81d4a1dd856000477c7b3e951af3b36966a43428d,93286703065104395594095973080100809447673408795400688013688813294026096940231,1,0xbac5e153e7f01b6f01baed750ec9044c2c2f2ef1,jacquelinemorales,34.292305,34.292305
2026-08-20,2026-08-20T03:07:34Z,0x3e232a4ce235fd75b5b4c3a81d4a1dd856000477c7b3e951af3b36966a43428d,93286703065104395594095973080100809447673408795400688013688813294026096940231,1,0xff167c5abc6c297adc5f1d2b614c76f5c950c211,big-bird,30.279124,30.279124
2026-08-20,2026-08-20T03:07:34Z,0x3e232a4ce235fd75b5b4c3a81d4a1dd856000477c7b3e951af3b36966a43428d,93286703065104395594095973080100809447673408795400688013688813294026096940231,1,0x7c9971b5ffbb6b2daa54c7c299c48088205eb083,gerald41,29.283332,29.283332
2026-08-20,2026-08-20T03:07:34Z,0x3e232a4ce235fd75b5b4c3a81d4a1dd856000477c7b3e951af3b36966a43428d,93286703065104395594095973080100809447673408795400688013688813294026096940231,1,0x47e653c83ef04eebbf4614a4493c8d246dc1c039,DEMFI,27.752909,27.752909
2026-08-20,2026-08-20T03:07:34Z,0x60b4ee89a443d75781b3f01b1811779fa622612a2e2eaacbedaeb66671a50ab9,55858197590584287605035617136822938534237079808085652364183111468537002659665,0,0x72163233f9a8adc4b54e115c40febeee1d46cb34,alean,617.465582,617.465582
2026-08-20,2026-08-20T03:07:34Z,0x60b4ee89a443d75781b3f01b1811779fa622612a2e2eaacbedaeb66671a50ab9,55858197590584287605035617136822938534237079808085652364183111468537002659665,0,0xa815f590e64fa64d417df72c581a32f5ff449cbe,Numitus1994,102.0,102.0
2026-08-20,2026-08-20T03:07:34Z,0x60b4ee89a443d75781b3f01b1811779fa622612a2e2eaacbedaeb66671a50ab9,55858197590584287605035617136822938534237079808085652364183111468537002659665,0,0xc602e34792d9a5e129f3404daef2df43d1d37fc1,Dr.PNL,74.9,74.9
2026-08-20,2026-08-20T03:07:34Z,0x60b4ee89a443d75781b3f01b1811779fa622612a2e2eaacbedaeb66671a50ab9,55858197590584287605035617136822938534237079808085652364183111468537002659665,0,0xe50c19a43bdd336b171e481e5630dc5e8f73d88c,0xe50c19A43bDd336B171e481E5630dc5e8F73D88C-1780110031415,30.0,30.0
2026-08-20,2026-08-20T03:07:34Z,0x60b4ee89a443d75781b3f01b1811779fa622612a2e2eaacbedaeb66671a50ab9,55858197590584287605035617136822938534237079808085652364183111468537002659665,0,0x70f112ed3c7cc7f9c2988ccf57ccf66414e916e1,0x70F112eD3c7CC7f9c2988ccf57ccF66414E916e1-1774841630500,26.315788,26.315788
2026-08-20,2026-08-20T03:07:34Z,0x60b4ee89a443d75781b3f01b1811779fa622612a2e2eaacbedaeb66671a50ab9,55858197590584287605035617136822938534237079808085652364183111468537002659665,0,0x58e80dd4a5c365ba380795103f5e0963a287bb5a,0x58e80Dd4a5c365BA380795103f5E0963a287bB5A-1781767424338,25.0,25.0
2026-08-20,2026-08-20T03:07:34Z,0x60b4ee89a443d75781b3f01b1811779fa622612a2e2eaacbedaeb66671a50ab9,55858197590584287605035617136822938534237079808085652364183111468537002659665,0,0xa3e22cd32aa9238ef7dbcfb4761e33b9eaa1fdf8,pootytherewardfarmer,25.0,25.0
2026-08-20,2026-08-20T03:07:34Z,0x60b4ee89a443d75781b3f01b1811779fa622612a2e2eaacbedaeb66671a50ab9,55858197590584287605035617136822938534237079808085652364183111468537002659665,0,0x9238743eeba8bbfe9e85ac7ba2e1e3d77877b73e,leCommissaire,23.9,23.9
2026-08-20,2026-08-20T03:07:34Z,0x60b4ee89a443d75781b3f01b1811779fa622612a2e2eaacbedaeb66671a50ab9,55858197590584287605035617136822938534237079808085652364183111468537002659665,0,0x74957ea27ac4fbdee46d861fdae357859ff67fcf,LornaPredicts,17.14,17.14
2026-08-20,2026-08-20T03:07:34Z,0x60b4ee89a443d75781b3f01b1811779fa622612a2e2eaacbedaeb66671a50ab9,55858197590584287605035617136822938534237079808085652364183111468537002659665,0,0x342c8bceecf76bb2a5ed033ad52a807cd9070c03,AirborneButter,15.527575,15.527575
2026-08-20,2026-08-20T03:07:34Z,0x60b4ee89a443d75781b3f01b1811779fa622612a2e2eaacbedaeb66671a50ab9,55858197590584287605035617136822938534237079808085652364183111468537002659665,0,0xac4a1fabdac2438d6afa2a9e8e83845310a0bf1e,HerrieDavis,15.0,15.0
2026-08-20,2026-08-20T03:07:34Z,0x60b4ee89a443d75781b3f01b1811779fa622612a2e2eaacbedaeb66671a50ab9,55858197590584287605035617136822938534237079808085652364183111468537002659665,0,0x85dfe68799c81169482aad52aabd3d899404fb48,FoolAndHisMoney,14.62,14.62
2026-08-20,2026-08-20T03:07:34Z,0x60b4ee89a443d75781b3f01b1811779fa622612a2e2eaacbedaeb66671a50ab9,55858197590584287605035617136822938534237079808085652364183111468537002659665,0,0x2564f113776b17215b8c2a69afb35ae29713f258,79fsdfs,14.5,14.5
2026-08-20,2026-08-20T03:07:34Z,0x60b4ee89a443d75781b3f01b1811779fa622612a2e2eaacbedaeb66671a50ab9,55858197590584287605035617136822938534237079808085652364183111468537002659665,0,0x54bbdc62abcb715f09183af7bbd2332df2455787,Oolancer,7.194243,7.194243
2026-08-20,2026-08-20T03:07:34Z,0x60b4ee89a443d75781b3f01b1811779fa622612a2e2eaacbedaeb66671a50ab9,55858197590584287605035617136822938534237079808085652364183111468537002659665,0,0xa39fe164c54030b5f3dc3d93ac550a8bed83fbdb,0xa39Fe164c54030B5f3Dc3D93Ac550a8Bed83fBDB-1768116899785,5.0,5.0
2026-08-20,2026-08-20T03:07:34Z,0x60b4ee89a443d75781b3f01b1811779fa622612a2e2eaacbedaeb66671a50ab9,55858197590584287605035617136822938534237079808085652364183111468537002659665,0,0x21ffd2b7a212a6f277ed3eca1a9f8efcbca90d71,Haradwaith,1.812364,1.812364
2026-08-20,2026-08-20T03:07:34Z,0x60b4ee89a443d75781b3f01b1811779fa622612a2e2eaacbedaeb66671a50ab9,55858197590584287605035617136822938534237079808085652364183111468537002659665,0,0xad5353afe30c2da57709e2704ef3ccdcf67eef24,AJSV,1.3643,1.3643
2026-08-20,2026-08-20T03:07:34Z,0x60b4ee89a443d75781b3f01b1811779fa622612a2e2eaacbedaeb66671a50ab9,55858197590584287605035617136822938534237079808085652364183111468537002659665,0,0x5a7f8df634f7ab59ce94b970f5b2ad20770d6413,gonnakilmyslf,1.0,1.0
2026-08-20,2026-08-20T03:07:34Z,0x60b4ee89a443d75781b3f01b1811779fa622612a2e2eaacbedaeb66671a50ab9,26524589819673759196157065569507422824562535066966749571507249499498457756196,1,0x5d91954919c7c729cc0dc4c82c62d336132f3578,TralaleloTralalala,524.415582,524.415582
2026-08-20,2026-08-20T03:07:34Z,0x60b4ee89a443d75781b3f01b1811779fa622612a2e2eaacbedaeb66671a50ab9,26524589819673759196157065569507422824562535066966749571507249499498457756196,1,0x43cc0c44ac7872fae39cf72b0334ae6eee549211,shred7777,427.67,427.67
2026-08-20,2026-08-20T03:07:34Z,0x60b4ee89a443d75781b3f01b1811779fa622612a2e2eaacbedaeb66671a50ab9,26524589819673759196157065569507422824562535066966749571507249499498457756196,1,0x46993766421015bf9483046d36db8be552cd7822,PubgWithoutSaving,45.62656,45.62656
2026-08-20,2026-08-20T03:07:34Z,0x60b4ee89a443d75781b3f01b1811779fa622612a2e2eaacbedaeb66671a50ab9,26524589819673759196157065569507422824562535066966749571507249499498457756196,1,0x75580eebf85086a361ede2ce48178171a4a6970a,geonb,6.37,6.37
2026-08-20,2026-08-20T03:07:34Z,0x60b4ee89a443d75781b3f01b1811779fa622612a2e2eaacbedaeb66671a50ab9,26524589819673759196157065569507422824562535066966749571507249499498457756196,1,0xa66790e2b0075e73c3781ddaf1d0b875a3aaceb3,Elias.Thornwell,5.0,5.0
2026-08-20,2026-08-20T03:07:34Z,0x60b4ee89a443d75781b3f01b1811779fa622612a2e2eaacbedaeb66671a50ab9,26524589819673759196157065569507422824562535066966749571507249499498457756196,1,0x748ed6df82c30204d098eb10c44d65b4b723f4f2,0x748Ed6DF82C30204D098eb10c44D65b4b723f4F2-1780930994929,3.0,3.0
2026-08-20,2026-08-20T03:07:34Z,0x60b4ee89a443d75781b3f01b1811779fa622612a2e2eaacbedaeb66671a50ab9,26524589819673759196157065569507422824562535066966749571507249499498457756196,1,0xc109ae1aebb28caced2c94044f177912f7ff450b,Speaker-NancyPelosi,3.0,3.0
2026-08-20,2026-08-20T03:07:34Z,0x60b4ee89a443d75781b3f01b1811779fa622612a2e2eaacbedaeb66671a50ab9,26524589819673759196157065569507422824562535066966749571507249499498457756196,1,0x83024cd5adcd548632c157532156b3f7fa3f5466,Hallon,1.123594,1.123594
2026-08-20,2026-08-20T03:07:34Z,0x60b4ee89a443d75781b3f01b1811779fa622612a2e2eaacbedaeb66671a50ab9,26524589819673759196157065569507422824562535066966749571507249499498457756196,1,0xc50c05d454f0681ea57b254df8ad97bc210f3017,nibblemaxxing,1.105696,1.105696
2026-08-20,2026-08-20T03:07:34Z,0x9b94d7e2e7250d156b02435f4d59634d357dc789d842eaee15c35c1158d5bca4,81141181734308200688529988294612116916451750660627985997279610187281303006599,0,0xa9aca75fb5d8f04c2ec9eeb0eb0c30d2e526c5d1,suraxy,4900.0,4900.0
2026-08-20,2026-08-20T03:07:34Z,0x9b94d7e2e7250d156b02435f4d59634d357dc789d842eaee15c35c1158d5bca4,81141181734308200688529988294612116916451750660627985997279610187281303006599,0,0x7c3db723f1d4d8cb9c550095203b686cb11e5c6b,Car,3753.562707,3753.562707
2026-08-20,2026-08-20T03:07:34Z,0x9b94d7e2e7250d156b02435f4d59634d357dc789d842eaee15c35c1158d5bca4,81141181734308200688529988294612116916451750660627985997279610187281303006599,0,0xa8c63f775ddbbe66b56614191747def3021444e8,Tenebrus7,2015.33,2015.33
2026-08-20,2026-08-20T03:07:34Z,0x9b94d7e2e7250d156b02435f4d59634d357dc789d842eaee15c35c1158d5bca4,81141181734308200688529988294612116916451750660627985997279610187281303006599,0,0x54a78f8c6e64572111c5683a9efeed25a04c881b,Laurenman,1501.6,1501.6
2026-08-20,2026-08-20T03:07:34Z,0x9b94d7e2e7250d156b02435f4d59634d357dc789d842eaee15c35c1158d5bca4,81141181734308200688529988294612116916451750660627985997279610187281303006599,0,0x07a6bcc9126f453336a26aaa0cc488ec922a2e31,ddAnon,1446.21,1446.21
2026-08-20,2026-08-20T03:07:34Z,0x9b94d7e2e7250d156b02435f4d59634d357dc789d842eaee15c35c1158d5bca4,81141181734308200688529988294612116916451750660627985997279610187281303006599,0,0xfd2b05928e63a513efda1e60d6d925b271e29ff9,Matelleti,1400.0,1400.0
2026-08-20,2026-08-20T03:07:34Z,0x9b94d7e2e7250d156b02435f4d59634d357dc789d842eaee15c35c1158d5bca4,81141181734308200688529988294612116916451750660627985997279610187281303006599,0,0x57b00c3ccef1b6bd6962fb9ca463c4e0b38e76f4,nchgbhy,1300.0,1300.0
2026-08-20,2026-08-20T03:07:34Z,0x9b94d7e2e7250d156b02435f4d59634d357dc789d842eaee15c35c1158d5bca4,81141181734308200688529988294612116916451750660627985997279610187281303006599,0,0xb51b3beffd13cde071ed799e70a7b0b598e8b4d9,cambridgeisaac,1144.230766,1144.230766
2026-08-20,2026-08-20T03:07:34Z,0x9b94d7e2e7250d156b02435f4d59634d357dc789d842eaee15c35c1158d5bca4,81141181734308200688529988294612116916451750660627985997279610187281303006599,0,0xe27c1f399b451496845eef2a8cfd2c25715f51db,Peerusdenarus,999.99,999.99
2026-08-20,2026-08-20T03:07:34Z,0x9b94d7e2e7250d156b02435f4d59634d357dc789d842eaee15c35c1158d5bca4,81141181734308200688529988294612116916451750660627985997279610187281303006599,0,0xeca0c0888e34df59589c67fbe53dc7f298b5e8f8,StarMaster,999.99,999.99
2026-08-20,2026-08-20T03:07:34Z,0x9b94d7e2e7250d156b02435f4d59634d357dc789d842eaee15c35c1158d5bca4,81141181734308200688529988294612116916451750660627985997279610187281303006599,0,0x598ee83578910e92c7976747f27cf18e15ed9d4f,0x598Ee83578910E92c7976747F27cf18E15ED9D4f-1768664369098,666.666665,666.666665
2026-08-20,2026-08-20T03:07:34Z,0x9b94d7e2e7250d156b02435f4d59634d357dc789d842eaee15c35c1158d5bca4,81141181734308200688529988294612116916451750660627985997279610187281303006599,0,0x39d0f1dca6fb7e5514858c1a337724a426764fe8,kekkone,317.32,317.32
2026-08-20,2026-08-20T03:07:34Z,0x9b94d7e2e7250d156b02435f4d59634d357dc789d842eaee15c35c1158d5bca4,81141181734308200688529988294612116916451750660627985997279610187281303006599,0,0x06fb6a9076bd43360d93660c0ca9086db5dd9713,jinwujinshu,300.845068,300.845068
2026-08-20,2026-08-20T03:07:34Z,0x9b94d7e2e7250d156b02435f4d59634d357dc789d842eaee15c35c1158d5bca4,81141181734308200688529988294612116916451750660627985997279610187281303006599,0,0x84d4f0a864c647b88635c0e299da30d7606377a9,,125.0,125.0
2026-08-20,2026-08-20T03:07:34Z,0x9b94d7e2e7250d156b02435f4d59634d357dc789d842eaee15c35c1158d5bca4,81141181734308200688529988294612116916451750660627985997279610187281303006599,0,0x0787a58e205a70320db638113fe8da18c8800ca3,melonmanm,100.0,100.0
2026-08-20,2026-08-20T03:07:34Z,0x9b94d7e2e7250d156b02435f4d59634d357dc789d842eaee15c35c1158d5bca4,81141181734308200688529988294612116916451750660627985997279610187281303006599,0,0x198a843b90e1a52d573c6021e2bd6c5d1a093ca3,il1,100.0,100.0
2026-08-20,2026-08-20T03:07:34Z,0x9b94d7e2e7250d156b02435f4d59634d357dc789d842eaee15c35c1158d5bca4,81141181734308200688529988294612116916451750660627985997279610187281303006599,0,0xb6ce892dd3e01d4e30264f15fd9e61a4f62f895d,,76.0,76.0
2026-08-20,2026-08-20T03:07:34Z,0x9b94d7e2e7250d156b02435f4d59634d357dc789d842eaee15c35c1158d5bca4,81141181734308200688529988294612116916451750660627985997279610187281303006599,0,0x91c92bca4f5c8d240dc7af7945ba2ac18025d319,Notard,62.5,62.5
2026-08-20,2026-08-20T03:07:34Z,0x9b94d7e2e7250d156b02435f4d59634d357dc789d842eaee15c35c1158d5bca4,81141181734308200688529988294612116916451750660627985997279610187281303006599,0,0x9e258f489d8cd82fed3d59803ee2a6310b24afd6,hping02,62.0,62.0
2026-08-20,2026-08-20T03:07:34Z,0x9b94d7e2e7250d156b02435f4d59634d357dc789d842eaee15c35c1158d5bca4,81141181734308200688529988294612116916451750660627985997279610187281303006599,0,0x335f5761882fb8094f8edf33036fdd547b7c51c4,boligendan,47.832534,47.832534
2026-08-20,2026-08-20T03:07:34Z,0x9b94d7e2e7250d156b02435f4d59634d357dc789d842eaee15c35c1158d5bca4,7533480355184841194613842698642819312153724961726601723274736270635530195424,1,0xbfe23d7adb6f6108dba269d7e8f275675f531913,justT,3500.0,3500.0
2026-08-20,2026-08-20T03:07:34Z,0x9b94d7e2e7250d156b02435f4d59634d357dc789d842eaee15c35c1158d5bca4,7533480355184841194613842698642819312153724961726601723274736270635530195424,1,0x91784d82fbe4543459ee85fc9809be185d70a2b2,0x91784d82fbe4543459ee85fc9809be185d70a2b,3000.0,3000.0
2026-08-20,2026-08-20T03:07:34Z,0x9b94d7e2e7250d156b02435f4d59634d357dc789d842eaee15c35c1158d5bca4,7533480355184841194613842698642819312153724961726601723274736270635530195424,1,0xe7387473b067235436884d16799777cf279edf65,Huludubu,2999.983653,2999.983653
2026-08-20,2026-08-20T03:07:34Z,0x9b94d7e2e7250d156b02435f4d59634d357dc789d842eaee15c35c1158d5bca4,7533480355184841194613842698642819312153724961726601723274736270635530195424,1,0x21ffd2b7a212a6f277ed3eca1a9f8efcbca90d71,Haradwaith,2044.413243,2044.413243
2026-08-20,2026-08-20T03:07:34Z,0x9b94d7e2e7250d156b02435f4d59634d357dc789d842eaee15c35c1158d5bca4,7533480355184841194613842698642819312153724961726601723274736270635530195424,1,0xf27de6607cbd15be1133619b9807ff63fb86e6d3,0xf27de6607Cbd19be1133619B9807ff63Fb86e6d,1500.0,1500.0
2026-08-20,2026-08-20T03:07:34Z,0x9b94d7e2e7250d156b02435f4d59634d357dc789d842eaee15c35c1158d5bca4,7533480355184841194613842698642819312153724961726601723274736270635530195424,1,0x8e4f8d2922fa1f5312f89f36d3f4c358c6924594,abdoohl,1093.36,1093.36
2026-08-20,2026-08-20T03:07:34Z,0x9b94d7e2e7250d156b02435f4d59634d357dc789d842eaee15c35c1158d5bca4,7533480355184841194613842698642819312153724961726601723274736270635530195424,1,0xa9dd062f5d4403c70afefdc52110b9f74ad2e868,D00med,1000.0,1000.0
2026-08-20,2026-08-20T03:07:34Z,0x9b94d7e2e7250d156b02435f4d59634d357dc789d842eaee15c35c1158d5bca4,7533480355184841194613842698642819312153724961726601723274736270635530195424,1,0xe8c4d68aff65b38cac46987b9b65e01eb47d395d,JAMJAMJAM4,903.0,903.0
2026-08-20,2026-08-20T03:07:34Z,0x9b94d7e2e7250d156b02435f4d59634d357dc789d842eaee15c35c1158d5bca4,7533480355184841194613842698642819312153724961726601723274736270635530195424,1,0x51de66b7f3d10eceb99aab57622ca850655e9e4a,0x51dE66B7f3d10EceB99aaB57622cA850655e9E4A-1779581016815,837.0,837.0
2026-08-20,2026-08-20T03:07:34Z,0x9b94d7e2e7250d156b02435f4d59634d357dc789d842eaee15c35c1158d5bca4,7533480355184841194613842698642819312153724961726601723274736270635530195424,1,0xbd87c160c223b93a2466ee012ef75c6569aa6bf9,ns139,833.333332,833.333332
2026-08-20,2026-08-20T03:07:34Z,0x9b94d7e2e7250d156b02435f4d59634d357dc789d842eaee15c35c1158d5bca4,7533480355184841194613842698642819312153724961726601723274736270635530195424,1,0x9456f0fa32022ffdf2baa09f44b276267b784f9f,dataaroom,599.981784,599.981784
2026-08-20,2026-08-20T03:07:34Z,0x9b94d7e2e7250d156b02435f4d59634d357dc789d842eaee15c35c1158d5bca4,7533480355184841194613842698642819312153724961726601723274736270635530195424,1,0x1cfc260bfa2b5ae89377863180ca3b4f5c862111,lissartter,587.13,587.13
2026-08-20,2026-08-20T03:07:34Z,0x9b94d7e2e7250d156b02435f4d59634d357dc789d842eaee15c35c1158d5bca4,7533480355184841194613842698642819312153724961726601723274736270635530195424,1,0xf3fa24ccca4b2eb320eed99828cdec812eb87be3,SuperTests,577.577457,577.577457
