match_id,commence_time,home_team,away_team,winner_home_pct,winner_draw_pct,winner_away_pct,best_odds_value,best_odds_bookie,best_odds_scoreline,source_url_type,source_url,current_url,source_name,score_key,home_goals,away_goals,score_bucket,probability_pct
belgium-iran,2026-06-21T19:00:00Z,Belgium,Iran,51.9,23.85,24.3,9,bet365,1 : 1,url,https://oddspedia.com/football/belgium-iran-1654569,https://oddspedia.com/football/belgium-iran-1654569,nuxt_state_event,2-0,2,0,exact,8.82
belgium-iran,2026-06-21T19:00:00Z,Belgium,Iran,51.9,23.85,24.3,9,bet365,1 : 1,url,https://oddspedia.com/football/belgium-iran-1654569,https://oddspedia.com/football/belgium-iran-1654569,nuxt_state_event,2-1,2,1,exact,9.63
belgium-iran,2026-06-21T19:00:00Z,Belgium,Iran,51.9,23.85,24.3,9,bet365,1 : 1,url,https://oddspedia.com/football/belgium-iran-1654569,https://oddspedia.com/football/belgium-iran-1654569,nuxt_state_event,2-2,2,2,exact,5.28
belgium-iran,2026-06-21T19:00:00Z,Belgium,Iran,51.9,23.85,24.3,9,bet365,1 : 1,url,https://oddspedia.com/football/belgium-iran-1654569,https://oddspedia.com/football/belgium-iran-1654569,nuxt_state_event,2-3,2,3,exact,1.92
belgium-iran,2026-06-21T19:00:00Z,Belgium,Iran,51.9,23.85,24.3,9,bet365,1 : 1,url,https://oddspedia.com/football/belgium-iran-1654569,https://oddspedia.com/football/belgium-iran-1654569,nuxt_state_event,3-0,3,0,exact,5.07
belgium-iran,2026-06-21T19:00:00Z,Belgium,Iran,51.9,23.85,24.3,9,bet365,1 : 1,url,https://oddspedia.com/football/belgium-iran-1654569,https://oddspedia.com/football/belgium-iran-1654569,nuxt_state_event,3-1,3,1,exact,5.53
belgium-iran,2026-06-21T19:00:00Z,Belgium,Iran,51.9,23.85,24.3,9,bet365,1 : 1,url,https://oddspedia.com/football/belgium-iran-1654569,https://oddspedia.com/football/belgium-iran-1654569,nuxt_state_event,3-2,3,2,exact,3.02
belgium-iran,2026-06-21T19:00:00Z,Belgium,Iran,51.9,23.85,24.3,9,bet365,1 : 1,url,https://oddspedia.com/football/belgium-iran-1654569,https://oddspedia.com/football/belgium-iran-1654569,nuxt_state_event,3-3,3,3,exact,1.11
belgium-iran,2026-06-21T19:00:00Z,Belgium,Iran,51.9,23.85,24.3,9,bet365,1 : 1,url,https://oddspedia.com/football/belgium-iran-1654569,https://oddspedia.com/football/belgium-iran-1654569,nuxt_state_event,Other_1,,,other_home_win,9.58
belgium-iran,2026-06-21T19:00:00Z,Belgium,Iran,51.9,23.85,24.3,9,bet365,1 : 1,url,https://oddspedia.com/football/belgium-iran-1654569,https://oddspedia.com/football/belgium-iran-1654569,nuxt_state_event,Other_2,,,other_away_win,2.33
belgium-iran,2026-06-21T19:00:00Z,Belgium,Iran,51.9,23.85,24.3,9,bet365,1 : 1,url,https://oddspedia.com/football/belgium-iran-1654569,https://oddspedia.com/football/belgium-iran-1654569,nuxt_state_event,Other_X,,,other_draw,0.15
uruguay-cape-verde,2026-06-21T22:00:00Z,Uruguay,Cape Verde,52.2,26.6,21.2,5.5,bet365,1 : 0,url,https://oddspedia.com/football/uruguay-cape-verde-1654577,https://oddspedia.com/football/uruguay-cape-verde-1654577,nuxt_state_event,0-0,0,0,exact,10.28
uruguay-cape-verde,2026-06-21T22:00:00Z,Uruguay,Cape Verde,52.2,26.6,21.2,5.5,bet365,1 : 0,url,https://oddspedia.com/football/uruguay-cape-verde-1654577,https://oddspedia.com/football/uruguay-cape-verde-1654577,nuxt_state_event,0-1,0,1,exact,8.25
uruguay-cape-verde,2026-06-21T22:00:00Z,Uruguay,Cape Verde,52.2,26.6,21.2,5.5,bet365,1 : 0,url,https://oddspedia.com/football/uruguay-cape-verde-1654577,https://oddspedia.com/football/uruguay-cape-verde-1654577,nuxt_state_event,0-2,0,2,exact,3.41
uruguay-cape-verde,2026-06-21T22:00:00Z,Uruguay,Cape Verde,52.2,26.6,21.2,5.5,bet365,1 : 0,url,https://oddspedia.com/football/uruguay-cape-verde-1654577,https://oddspedia.com/football/uruguay-cape-verde-1654577,nuxt_state_event,0-3,0,3,exact,0.98
uruguay-cape-verde,2026-06-21T22:00:00Z,Uruguay,Cape Verde,52.2,26.6,21.2,5.5,bet365,1 : 0,url,https://oddspedia.com/football/uruguay-cape-verde-1654577,https://oddspedia.com/football/uruguay-cape-verde-1654577,nuxt_state_event,1-0,1,0,exact,15.0
uruguay-cape-verde,2026-06-21T22:00:00Z,Uruguay,Cape Verde,52.2,26.6,21.2,5.5,bet365,1 : 0,url,https://oddspedia.com/football/uruguay-cape-verde-1654577,https://oddspedia.com/football/uruguay-cape-verde-1654577,nuxt_state_event,1-1,1,1,exact,12.06
uruguay-cape-verde,2026-06-21T22:00:00Z,Uruguay,Cape Verde,52.2,26.6,21.2,5.5,bet365,1 : 0,url,https://oddspedia.com/football/uruguay-cape-verde-1654577,https://oddspedia.com/football/uruguay-cape-verde-1654577,nuxt_state_event,1-2,1,2,exact,5.02
uruguay-cape-verde,2026-06-21T22:00:00Z,Uruguay,Cape Verde,52.2,26.6,21.2,5.5,bet365,1 : 0,url,https://oddspedia.com/football/uruguay-cape-verde-1654577,https://oddspedia.com/football/uruguay-cape-verde-1654577,nuxt_state_event,1-3,1,3,exact,1.42
uruguay-cape-verde,2026-06-21T22:00:00Z,Uruguay,Cape Verde,52.2,26.6,21.2,5.5,bet365,1 : 0,url,https://oddspedia.com/football/uruguay-cape-verde-1654577,https://oddspedia.com/football/uruguay-cape-verde-1654577,nuxt_state_event,2-0,2,0,exact,10.9
uruguay-cape-verde,2026-06-21T22:00:00Z,Uruguay,Cape Verde,52.2,26.6,21.2,5.5,bet365,1 : 0,url,https://oddspedia.com/football/uruguay-cape-verde-1654577,https://oddspedia.com/football/uruguay-cape-verde-1654577,nuxt_state_event,2-1,2,1,exact,8.84
uruguay-cape-verde,2026-06-21T22:00:00Z,Uruguay,Cape Verde,52.2,26.6,21.2,5.5,bet365,1 : 0,url,https://oddspedia.com/football/uruguay-cape-verde-1654577,https://oddspedia.com/football/uruguay-cape-verde-1654577,nuxt_state_event,2-2,2,2,exact,3.69
uruguay-cape-verde,2026-06-21T22:00:00Z,Uruguay,Cape Verde,52.2,26.6,21.2,5.5,bet365,1 : 0,url,https://oddspedia.com/football/uruguay-cape-verde-1654577,https://oddspedia.com/football/uruguay-cape-verde-1654577,nuxt_state_event,2-3,2,3,exact,1.05
uruguay-cape-verde,2026-06-21T22:00:00Z,Uruguay,Cape Verde,52.2,26.6,21.2,5.5,bet365,1 : 0,url,https://oddspedia.com/football/uruguay-cape-verde-1654577,https://oddspedia.com/football/uruguay-cape-verde-1654577,nuxt_state_event,3-0,3,0,exact,5.31
uruguay-cape-verde,2026-06-21T22:00:00Z,Uruguay,Cape Verde,52.2,26.6,21.2,5.5,bet365,1 : 0,url,https://oddspedia.com/football/uruguay-cape-verde-1654577,https://oddspedia.com/football/uruguay-cape-verde-1654577,nuxt_state_event,3-1,3,1,exact,4.3
uruguay-cape-verde,2026-06-21T22:00:00Z,Uruguay,Cape Verde,52.2,26.6,21.2,5.5,bet365,1 : 0,url,https://oddspedia.com/football/uruguay-cape-verde-1654577,https://oddspedia.com/football/uruguay-cape-verde-1654577,nuxt_state_event,3-2,3,2,exact,1.8
uruguay-cape-verde,2026-06-21T22:00:00Z,Uruguay,Cape Verde,52.2,26.6,21.2,5.5,bet365,1 : 0,url,https://oddspedia.com/football/uruguay-cape-verde-1654577,https://oddspedia.com/football/uruguay-cape-verde-1654577,nuxt_state_event,3-3,3,3,exact,0.52
uruguay-cape-verde,2026-06-21T22:00:00Z,Uruguay,Cape Verde,52.2,26.6,21.2,5.5,bet365,1 : 0,url,https://oddspedia.com/football/uruguay-cape-verde-1654577,https://oddspedia.com/football/uruguay-cape-verde-1654577,nuxt_state_event,Other_1,,,other_home_win,6.05
uruguay-cape-verde,2026-06-21T22:00:00Z,Uruguay,Cape Verde,52.2,26.6,21.2,5.5,bet365,1 : 0,url,https://oddspedia.com/football/uruguay-cape-verde-1654577,https://oddspedia.com/football/uruguay-cape-verde-1654577,nuxt_state_event,Other_2,,,other_away_win,1.06
uruguay-cape-verde,2026-06-21T22:00:00Z,Uruguay,Cape Verde,52.2,26.6,21.2,5.5,bet365,1 : 0,url,https://oddspedia.com/football/uruguay-cape-verde-1654577,https://oddspedia.com/football/uruguay-cape-verde-1654577,nuxt_state_event,Other_X,,,other_draw,0.05
new-zealand-egypt,2026-06-22T01:00:00Z,New Zealand,Egypt,26.85,27.35,45.8,6,FanDuel,0 : 1,url,https://oddspedia.com/football/new-zealand-egypt-1295549,https://oddspedia.com/football/new-zealand-egypt-1295549,nuxt_state_event,0-0,0,0,exact,9.71
new-zealand-egypt,2026-06-22T01:00:00Z,New Zealand,Egypt,26.85,27.35,45.8,6,FanDuel,0 : 1,url,https://oddspedia.com/football/new-zealand-egypt-1295549,https://oddspedia.com/football/new-zealand-egypt-1295549,nuxt_state_event,0-1,0,1,exact,13.15
new-zealand-egypt,2026-06-22T01:00:00Z,New Zealand,Egypt,26.85,27.35,45.8,6,FanDuel,0 : 1,url,https://oddspedia.com/football/new-zealand-egypt-1295549,https://oddspedia.com/football/new-zealand-egypt-1295549,nuxt_state_event,0-2,0,2,exact,8.96
new-zealand-egypt,2026-06-22T01:00:00Z,New Zealand,Egypt,26.85,27.35,45.8,6,FanDuel,0 : 1,url,https://oddspedia.com/football/new-zealand-egypt-1295549,https://oddspedia.com/football/new-zealand-egypt-1295549,nuxt_state_event,0-3,0,3,exact,4.08
new-zealand-egypt,2026-06-22T01:00:00Z,New Zealand,Egypt,26.85,27.35,45.8,6,FanDuel,0 : 1,url,https://oddspedia.com/football/new-zealand-egypt-1295549,https://oddspedia.com/football/new-zealand-egypt-1295549,nuxt_state_event,1-0,1,0,exact,9.19
new-zealand-egypt,2026-06-22T01:00:00Z,New Zealand,Egypt,26.85,27.35,45.8,6,FanDuel,0 : 1,url,https://oddspedia.com/football/new-zealand-egypt-1295549,https://oddspedia.com/football/new-zealand-egypt-1295549,nuxt_state_event,1-1,1,1,exact,12.6
new-zealand-egypt,2026-06-22T01:00:00Z,New Zealand,Egypt,26.85,27.35,45.8,6,FanDuel,0 : 1,url,https://oddspedia.com/football/new-zealand-egypt-1295549,https://oddspedia.com/football/new-zealand-egypt-1295549,nuxt_state_event,1-2,1,2,exact,8.65
new-zealand-egypt,2026-06-22T01:00:00Z,New Zealand,Egypt,26.85,27.35,45.8,6,FanDuel,0 : 1,url,https://oddspedia.com/football/new-zealand-egypt-1295549,https://oddspedia.com/football/new-zealand-egypt-1295549,nuxt_state_event,1-3,1,3,exact,3.96
new-zealand-egypt,2026-06-22T01:00:00Z,New Zealand,Egypt,26.85,27.35,45.8,6,FanDuel,0 : 1,url,https://oddspedia.com/football/new-zealand-egypt-1295549,https://oddspedia.com/football/new-zealand-egypt-1295549,nuxt_state_event,2-0,2,0,exact,4.48
new-zealand-egypt,2026-06-22T01:00:00Z,New Zealand,Egypt,26.85,27.35,45.8,6,FanDuel,0 : 1,url,https://oddspedia.com/football/new-zealand-egypt-1295549,https://oddspedia.com/football/new-zealand-egypt-1295549,nuxt_state_event,2-1,2,1,exact,6.21
new-zealand-egypt,2026-06-22T01:00:00Z,New Zealand,Egypt,26.85,27.35,45.8,6,FanDuel,0 : 1,url,https://oddspedia.com/football/new-zealand-egypt-1295549,https://oddspedia.com/football/new-zealand-egypt-1295549,nuxt_state_event,2-2,2,2,exact,4.29
new-zealand-egypt,2026-06-22T01:00:00Z,New Zealand,Egypt,26.85,27.35,45.8,6,FanDuel,0 : 1,url,https://oddspedia.com/football/new-zealand-egypt-1295549,https://oddspedia.com/football/new-zealand-egypt-1295549,nuxt_state_event,2-3,2,3,exact,1.98
new-zealand-egypt,2026-06-22T01:00:00Z,New Zealand,Egypt,26.85,27.35,45.8,6,FanDuel,0 : 1,url,https://oddspedia.com/football/new-zealand-egypt-1295549,https://oddspedia.com/football/new-zealand-egypt-1295549,nuxt_state_event,3-0,3,0,exact,1.51
new-zealand-egypt,2026-06-22T01:00:00Z,New Zealand,Egypt,26.85,27.35,45.8,6,FanDuel,0 : 1,url,https://oddspedia.com/football/new-zealand-egypt-1295549,https://oddspedia.com/football/new-zealand-egypt-1295549,nuxt_state_event,3-1,3,1,exact,2.09
new-zealand-egypt,2026-06-22T01:00:00Z,New Zealand,Egypt,26.85,27.35,45.8,6,FanDuel,0 : 1,url,https://oddspedia.com/football/new-zealand-egypt-1295549,https://oddspedia.com/football/new-zealand-egypt-1295549,nuxt_state_event,3-2,3,2,exact,1.46
new-zealand-egypt,2026-06-22T01:00:00Z,New Zealand,Egypt,26.85,27.35,45.8,6,FanDuel,0 : 1,url,https://oddspedia.com/football/new-zealand-egypt-1295549,https://oddspedia.com/football/new-zealand-egypt-1295549,nuxt_state_event,3-3,3,3,exact,0.68
new-zealand-egypt,2026-06-22T01:00:00Z,New Zealand,Egypt,26.85,27.35,45.8,6,FanDuel,0 : 1,url,https://oddspedia.com/football/new-zealand-egypt-1295549,https://oddspedia.com/football/new-zealand-egypt-1295549,nuxt_state_event,Other_1,,,other_home_win,1.9
new-zealand-egypt,2026-06-22T01:00:00Z,New Zealand,Egypt,26.85,27.35,45.8,6,FanDuel,0 : 1,url,https://oddspedia.com/football/new-zealand-egypt-1295549,https://oddspedia.com/football/new-zealand-egypt-1295549,nuxt_state_event,Other_2,,,other_away_win,5.01
new-zealand-egypt,2026-06-22T01:00:00Z,New Zealand,Egypt,26.85,27.35,45.8,6,FanDuel,0 : 1,url,https://oddspedia.com/football/new-zealand-egypt-1295549,https://oddspedia.com/football/new-zealand-egypt-1295549,nuxt_state_event,Other_X,,,other_draw,0.07
argentina-austria,2026-06-22T17:00:00Z,Argentina,Austria,41.55,24.5,33.9,8,FanDuel,1 : 1,url,https://oddspedia.com/football/argentina-austria-1654585,https://oddspedia.com/football/argentina-austria-1654585,nuxt_state_event,0-0,0,0,exact,5.54
argentina-austria,2026-06-22T17:00:00Z,Argentina,Austria,41.55,24.5,33.9,8,FanDuel,1 : 1,url,https://oddspedia.com/football/argentina-austria-1654585,https://oddspedia.com/football/argentina-austria-1654585,nuxt_state_event,0-1,0,1,exact,7.5
argentina-austria,2026-06-22T17:00:00Z,Argentina,Austria,41.55,24.5,33.9,8,FanDuel,1 : 1,url,https://oddspedia.com/football/argentina-austria-1654585,https://oddspedia.com/football/argentina-austria-1654585,nuxt_state_event,0-2,0,2,exact,5.09
argentina-austria,2026-06-22T17:00:00Z,Argentina,Austria,41.55,24.5,33.9,8,FanDuel,1 : 1,url,https://oddspedia.com/football/argentina-austria-1654585,https://oddspedia.com/football/argentina-austria-1654585,nuxt_state_event,0-3,0,3,exact,2.33
argentina-austria,2026-06-22T17:00:00Z,Argentina,Austria,41.55,24.5,33.9,8,FanDuel,1 : 1,url,https://oddspedia.com/football/argentina-austria-1654585,https://oddspedia.com/football/argentina-austria-1654585,nuxt_state_event,1-0,1,0,exact,8.17
argentina-austria,2026-06-22T17:00:00Z,Argentina,Austria,41.55,24.5,33.9,8,FanDuel,1 : 1,url,https://oddspedia.com/football/argentina-austria-1654585,https://oddspedia.com/football/argentina-austria-1654585,nuxt_state_event,1-1,1,1,exact,11.2
argentina-austria,2026-06-22T17:00:00Z,Argentina,Austria,41.55,24.5,33.9,8,FanDuel,1 : 1,url,https://oddspedia.com/football/argentina-austria-1654585,https://oddspedia.com/football/argentina-austria-1654585,nuxt_state_event,1-2,1,2,exact,7.71
argentina-austria,2026-06-22T17:00:00Z,Argentina,Austria,41.55,24.5,33.9,8,FanDuel,1 : 1,url,https://oddspedia.com/football/argentina-austria-1654585,https://oddspedia.com/football/argentina-austria-1654585,nuxt_state_event,1-3,1,3,exact,3.55
argentina-austria,2026-06-22T17:00:00Z,Argentina,Austria,41.55,24.5,33.9,8,FanDuel,1 : 1,url,https://oddspedia.com/football/argentina-austria-1654585,https://oddspedia.com/football/argentina-austria-1654585,nuxt_state_event,2-0,2,0,exact,6.2
argentina-austria,2026-06-22T17:00:00Z,Argentina,Austria,41.55,24.5,33.9,8,FanDuel,1 : 1,url,https://oddspedia.com/football/argentina-austria-1654585,https://oddspedia.com/football/argentina-austria-1654585,nuxt_state_event,2-1,2,1,exact,8.61
argentina-austria,2026-06-22T17:00:00Z,Argentina,Austria,41.55,24.5,33.9,8,FanDuel,1 : 1,url,https://oddspedia.com/football/argentina-austria-1654585,https://oddspedia.com/football/argentina-austria-1654585,nuxt_state_event,2-2,2,2,exact,5.99
argentina-austria,2026-06-22T17:00:00Z,Argentina,Austria,41.55,24.5,33.9,8,FanDuel,1 : 1,url,https://oddspedia.com/football/argentina-austria-1654585,https://oddspedia.com/football/argentina-austria-1654585,nuxt_state_event,2-3,2,3,exact,2.8
argentina-austria,2026-06-22T17:00:00Z,Argentina,Austria,41.55,24.5,33.9,8,FanDuel,1 : 1,url,https://oddspedia.com/football/argentina-austria-1654585,https://oddspedia.com/football/argentina-austria-1654585,nuxt_state_event,3-0,3,0,exact,3.25
argentina-austria,2026-06-22T17:00:00Z,Argentina,Austria,41.55,24.5,33.9,8,FanDuel,1 : 1,url,https://oddspedia.com/football/argentina-austria-1654585,https://oddspedia.com/football/argentina-austria-1654585,nuxt_state_event,3-1,3,1,exact,4.55
argentina-austria,2026-06-22T17:00:00Z,Argentina,Austria,41.55,24.5,33.9,8,FanDuel,1 : 1,url,https://oddspedia.com/football/argentina-austria-1654585,https://oddspedia.com/football/argentina-austria-1654585,nuxt_state_event,3-2,3,2,exact,3.21
argentina-austria,2026-06-22T17:00:00Z,Argentina,Austria,41.55,24.5,33.9,8,FanDuel,1 : 1,url,https://oddspedia.com/football/argentina-austria-1654585,https://oddspedia.com/football/argentina-austria-1654585,nuxt_state_event,3-3,3,3,exact,1.51
argentina-austria,2026-06-22T17:00:00Z,Argentina,Austria,41.55,24.5,33.9,8,FanDuel,1 : 1,url,https://oddspedia.com/football/argentina-austria-1654585,https://oddspedia.com/football/argentina-austria-1654585,nuxt_state_event,Other_1,,,other_home_win,7.57
argentina-austria,2026-06-22T17:00:00Z,Argentina,Austria,41.55,24.5,33.9,8,FanDuel,1 : 1,url,https://oddspedia.com/football/argentina-austria-1654585,https://oddspedia.com/football/argentina-austria-1654585,nuxt_state_event,Other_2,,,other_away_win,4.93
argentina-austria,2026-06-22T17:00:00Z,Argentina,Austria,41.55,24.5,33.9,8,FanDuel,1 : 1,url,https://oddspedia.com/football/argentina-austria-1654585,https://oddspedia.com/football/argentina-austria-1654585,nuxt_state_event,Other_X,,,other_draw,0.25
france-iraq,2026-06-22T21:00:00Z,France,Iraq,72.95,18.7,8.31,10.5,FanDuel,1 : 0,url,https://oddspedia.com/football/france-iraq-1869928,https://oddspedia.com/football/france-iraq-1869928,nuxt_state_event,0-0,0,0,exact,8.22
france-iraq,2026-06-22T21:00:00Z,France,Iraq,72.95,18.7,8.31,10.5,FanDuel,1 : 0,url,https://oddspedia.com/football/france-iraq-1869928,https://oddspedia.com/football/france-iraq-1869928,nuxt_state_event,0-1,0,1,exact,3.89
france-iraq,2026-06-22T21:00:00Z,France,Iraq,72.95,18.7,8.31,10.5,FanDuel,1 : 0,url,https://oddspedia.com/football/france-iraq-1869928,https://oddspedia.com/football/france-iraq-1869928,nuxt_state_event,0-2,0,2,exact,1.0
france-iraq,2026-06-22T21:00:00Z,France,Iraq,72.95,18.7,8.31,10.5,FanDuel,1 : 0,url,https://oddspedia.com/football/france-iraq-1869928,https://oddspedia.com/football/france-iraq-1869928,nuxt_state_event,0-3,0,3,exact,0.2
france-iraq,2026-06-22T21:00:00Z,France,Iraq,72.95,18.7,8.31,10.5,FanDuel,1 : 0,url,https://oddspedia.com/football/france-iraq-1869928,https://oddspedia.com/football/france-iraq-1869928,nuxt_state_event,1-0,1,0,exact,15.89
france-iraq,2026-06-22T21:00:00Z,France,Iraq,72.95,18.7,8.31,10.5,FanDuel,1 : 0,url,https://oddspedia.com/football/france-iraq-1869928,https://oddspedia.com/football/france-iraq-1869928,nuxt_state_event,1-1,1,1,exact,7.83
france-iraq,2026-06-22T21:00:00Z,France,Iraq,72.95,18.7,8.31,10.5,FanDuel,1 : 0,url,https://oddspedia.com/football/france-iraq-1869928,https://oddspedia.com/football/france-iraq-1869928,nuxt_state_event,1-2,1,2,exact,2.11
france-iraq,2026-06-22T21:00:00Z,France,Iraq,72.95,18.7,8.31,10.5,FanDuel,1 : 0,url,https://oddspedia.com/football/france-iraq-1869928,https://oddspedia.com/football/france-iraq-1869928,nuxt_state_event,1-3,1,3,exact,0.41
france-iraq,2026-06-22T21:00:00Z,France,Iraq,72.95,18.7,8.31,10.5,FanDuel,1 : 0,url,https://oddspedia.com/football/france-iraq-1869928,https://oddspedia.com/football/france-iraq-1869928,nuxt_state_event,2-0,2,0,exact,15.64
france-iraq,2026-06-22T21:00:00Z,France,Iraq,72.95,18.7,8.31,10.5,FanDuel,1 : 0,url,https://oddspedia.com/football/france-iraq-1869928,https://oddspedia.com/football/france-iraq-1869928,nuxt_state_event,2-1,2,1,exact,8.04
france-iraq,2026-06-22T21:00:00Z,France,Iraq,72.95,18.7,8.31,10.5,FanDuel,1 : 0,url,https://oddspedia.com/football/france-iraq-1869928,https://oddspedia.com/football/france-iraq-1869928,nuxt_state_event,2-2,2,2,exact,2.26
france-iraq,2026-06-22T21:00:00Z,France,Iraq,72.95,18.7,8.31,10.5,FanDuel,1 : 0,url,https://oddspedia.com/football/france-iraq-1869928,https://oddspedia.com/football/france-iraq-1869928,nuxt_state_event,2-3,2,3,exact,0.45
france-iraq,2026-06-22T21:00:00Z,France,Iraq,72.95,18.7,8.31,10.5,FanDuel,1 : 0,url,https://oddspedia.com/football/france-iraq-1869928,https://oddspedia.com/football/france-iraq-1869928,nuxt_state_event,3-0,3,0,exact,10.5
france-iraq,2026-06-22T21:00:00Z,France,Iraq,72.95,18.7,8.31,10.5,FanDuel,1 : 0,url,https://oddspedia.com/football/france-iraq-1869928,https://oddspedia.com/football/france-iraq-1869928,nuxt_state_event,3-1,3,1,exact,5.62
france-iraq,2026-06-22T21:00:00Z,France,Iraq,72.95,18.7,8.31,10.5,FanDuel,1 : 0,url,https://oddspedia.com/football/france-iraq-1869928,https://oddspedia.com/football/france-iraq-1869928,nuxt_state_event,3-2,3,2,exact,1.63
france-iraq,2026-06-22T21:00:00Z,France,Iraq,72.95,18.7,8.31,10.5,FanDuel,1 : 0,url,https://oddspedia.com/football/france-iraq-1869928,https://oddspedia.com/football/france-iraq-1869928,nuxt_state_event,3-3,3,3,exact,0.35
france-iraq,2026-06-22T21:00:00Z,France,Iraq,72.95,18.7,8.31,10.5,FanDuel,1 : 0,url,https://oddspedia.com/football/france-iraq-1869928,https://oddspedia.com/football/france-iraq-1869928,nuxt_state_event,Other_1,,,other_home_win,15.64
france-iraq,2026-06-22T21:00:00Z,France,Iraq,72.95,18.7,8.31,10.5,FanDuel,1 : 0,url,https://oddspedia.com/football/france-iraq-1869928,https://oddspedia.com/football/france-iraq-1869928,nuxt_state_event,Other_2,,,other_away_win,0.25
france-iraq,2026-06-22T21:00:00Z,France,Iraq,72.95,18.7,8.31,10.5,FanDuel,1 : 0,url,https://oddspedia.com/football/france-iraq-1869928,https://oddspedia.com/football/france-iraq-1869928,nuxt_state_event,Other_X,,,other_draw,0.04
norway-senegal,2026-06-23T00:00:00Z,Norway,Senegal,41.55,24.6,33.85,6.5,FanDuel,1 : 1,url,https://oddspedia.com/football/norway-senegal-1654581,https://oddspedia.com/football/norway-senegal-1654581,nuxt_state_event,0-0,0,0,exact,5.59
norway-senegal,2026-06-23T00:00:00Z,Norway,Senegal,41.55,24.6,33.85,6.5,FanDuel,1 : 1,url,https://oddspedia.com/football/norway-senegal-1654581,https://oddspedia.com/football/norway-senegal-1654581,nuxt_state_event,0-1,0,1,exact,7.35
norway-senegal,2026-06-23T00:00:00Z,Norway,Senegal,41.55,24.6,33.85,6.5,FanDuel,1 : 1,url,https://oddspedia.com/football/norway-senegal-1654581,https://oddspedia.com/football/norway-senegal-1654581,nuxt_state_event,0-2,0,2,exact,4.96
norway-senegal,2026-06-23T00:00:00Z,Norway,Senegal,41.55,24.6,33.85,6.5,FanDuel,1 : 1,url,https://oddspedia.com/football/norway-senegal-1654581,https://oddspedia.com/football/norway-senegal-1654581,nuxt_state_event,0-3,0,3,exact,2.28
norway-senegal,2026-06-23T00:00:00Z,Norway,Senegal,41.55,24.6,33.85,6.5,FanDuel,1 : 1,url,https://oddspedia.com/football/norway-senegal-1654581,https://oddspedia.com/football/norway-senegal-1654581,nuxt_state_event,1-0,1,0,exact,8.46
norway-senegal,2026-06-23T00:00:00Z,Norway,Senegal,41.55,24.6,33.85,6.5,FanDuel,1 : 1,url,https://oddspedia.com/football/norway-senegal-1654581,https://oddspedia.com/football/norway-senegal-1654581,nuxt_state_event,1-1,1,1,exact,11.25
norway-senegal,2026-06-23T00:00:00Z,Norway,Senegal,41.55,24.6,33.85,6.5,FanDuel,1 : 1,url,https://oddspedia.com/football/norway-senegal-1654581,https://oddspedia.com/football/norway-senegal-1654581,nuxt_state_event,1-2,1,2,exact,7.69
norway-senegal,2026-06-23T00:00:00Z,Norway,Senegal,41.55,24.6,33.85,6.5,FanDuel,1 : 1,url,https://oddspedia.com/football/norway-senegal-1654581,https://oddspedia.com/football/norway-senegal-1654581,nuxt_state_event,1-3,1,3,exact,3.58
norway-senegal,2026-06-23T00:00:00Z,Norway,Senegal,41.55,24.6,33.85,6.5,FanDuel,1 : 1,url,https://oddspedia.com/football/norway-senegal-1654581,https://oddspedia.com/football/norway-senegal-1654581,nuxt_state_event,2-0,2,0,exact,6.43
norway-senegal,2026-06-23T00:00:00Z,Norway,Senegal,41.55,24.6,33.85,6.5,FanDuel,1 : 1,url,https://oddspedia.com/football/norway-senegal-1654581,https://oddspedia.com/football/norway-senegal-1654581,nuxt_state_event,2-1,2,1,exact,8.69
norway-senegal,2026-06-23T00:00:00Z,Norway,Senegal,41.55,24.6,33.85,6.5,FanDuel,1 : 1,url,https://oddspedia.com/football/norway-senegal-1654581,https://oddspedia.com/football/norway-senegal-1654581,nuxt_state_event,2-2,2,2,exact,6.0
norway-senegal,2026-06-23T00:00:00Z,Norway,Senegal,41.55,24.6,33.85,6.5,FanDuel,1 : 1,url,https://oddspedia.com/football/norway-senegal-1654581,https://oddspedia.com/football/norway-senegal-1654581,nuxt_state_event,2-3,2,3,exact,2.83
norway-senegal,2026-06-23T00:00:00Z,Norway,Senegal,41.55,24.6,33.85,6.5,FanDuel,1 : 1,url,https://oddspedia.com/football/norway-senegal-1654581,https://oddspedia.com/football/norway-senegal-1654581,nuxt_state_event,3-0,3,0,exact,3.29
norway-senegal,2026-06-23T00:00:00Z,Norway,Senegal,41.55,24.6,33.85,6.5,FanDuel,1 : 1,url,https://oddspedia.com/football/norway-senegal-1654581,https://oddspedia.com/football/norway-senegal-1654581,nuxt_state_event,3-1,3,1,exact,4.5
norway-senegal,2026-06-23T00:00:00Z,Norway,Senegal,41.55,24.6,33.85,6.5,FanDuel,1 : 1,url,https://oddspedia.com/football/norway-senegal-1654581,https://oddspedia.com/football/norway-senegal-1654581,nuxt_state_event,3-2,3,2,exact,3.14
norway-senegal,2026-06-23T00:00:00Z,Norway,Senegal,41.55,24.6,33.85,6.5,FanDuel,1 : 1,url,https://oddspedia.com/football/norway-senegal-1654581,https://oddspedia.com/football/norway-senegal-1654581,nuxt_state_event,3-3,3,3,exact,1.51
