event_id,sport_key,commence_time,home_team,away_team,bookmaker,bookmaker_title,last_update,market,outcome_name,price,point,description
3e161b2448ed76d6b0c0f5bda6fd5bf2,soccer_fifa_world_cup,2026-07-03T22:00:00Z,Argentina,Cape Verde,coolbet,Coolbet,2026-07-03T09:55:23Z,h2h,Argentina,1.16,,
3e161b2448ed76d6b0c0f5bda6fd5bf2,soccer_fifa_world_cup,2026-07-03T22:00:00Z,Argentina,Cape Verde,coolbet,Coolbet,2026-07-03T09:55:23Z,h2h,Cape Verde,22.0,,
3e161b2448ed76d6b0c0f5bda6fd5bf2,soccer_fifa_world_cup,2026-07-03T22:00:00Z,Argentina,Cape Verde,coolbet,Coolbet,2026-07-03T09:55:23Z,h2h,Draw,8.55,,
3e161b2448ed76d6b0c0f5bda6fd5bf2,soccer_fifa_world_cup,2026-07-03T22:00:00Z,Argentina,Cape Verde,coolbet,Coolbet,2026-07-03T09:55:23Z,totals,Over,2.04,3.0,
3e161b2448ed76d6b0c0f5bda6fd5bf2,soccer_fifa_world_cup,2026-07-03T22:00:00Z,Argentina,Cape Verde,coolbet,Coolbet,2026-07-03T09:55:23Z,totals,Under,1.84,3.0,
3e161b2448ed76d6b0c0f5bda6fd5bf2,soccer_fifa_world_cup,2026-07-03T22:00:00Z,Argentina,Cape Verde,mybookieag,MyBookie.ag,2026-07-03T10:02:59Z,h2h,Argentina,1.07,,
3e161b2448ed76d6b0c0f5bda6fd5bf2,soccer_fifa_world_cup,2026-07-03T22:00:00Z,Argentina,Cape Verde,mybookieag,MyBookie.ag,2026-07-03T10:02:59Z,h2h,Cape Verde,51.81,,
3e161b2448ed76d6b0c0f5bda6fd5bf2,soccer_fifa_world_cup,2026-07-03T22:00:00Z,Argentina,Cape Verde,mybookieag,MyBookie.ag,2026-07-03T10:02:59Z,h2h,Draw,9.74,,
3e161b2448ed76d6b0c0f5bda6fd5bf2,soccer_fifa_world_cup,2026-07-03T22:00:00Z,Argentina,Cape Verde,mybookieag,MyBookie.ag,2026-07-03T10:02:59Z,totals,Over,2.0,3.0,
3e161b2448ed76d6b0c0f5bda6fd5bf2,soccer_fifa_world_cup,2026-07-03T22:00:00Z,Argentina,Cape Verde,mybookieag,MyBookie.ag,2026-07-03T10:02:59Z,totals,Under,1.81,3.0,
3e161b2448ed76d6b0c0f5bda6fd5bf2,soccer_fifa_world_cup,2026-07-03T22:00:00Z,Argentina,Cape Verde,betclic_fr,Betclic (FR),2026-07-03T10:04:34Z,h2h,Argentina,1.13,,
3e161b2448ed76d6b0c0f5bda6fd5bf2,soccer_fifa_world_cup,2026-07-03T22:00:00Z,Argentina,Cape Verde,betclic_fr,Betclic (FR),2026-07-03T10:04:34Z,h2h,Cape Verde,22.0,,
3e161b2448ed76d6b0c0f5bda6fd5bf2,soccer_fifa_world_cup,2026-07-03T22:00:00Z,Argentina,Cape Verde,betclic_fr,Betclic (FR),2026-07-03T10:04:34Z,h2h,Draw,9.0,,
3e161b2448ed76d6b0c0f5bda6fd5bf2,soccer_fifa_world_cup,2026-07-03T22:00:00Z,Argentina,Cape Verde,pinnacle,Pinnacle,2026-07-03T10:04:33Z,h2h,Argentina,1.15,,
3e161b2448ed76d6b0c0f5bda6fd5bf2,soccer_fifa_world_cup,2026-07-03T22:00:00Z,Argentina,Cape Verde,pinnacle,Pinnacle,2026-07-03T10:04:33Z,h2h,Cape Verde,21.0,,
3e161b2448ed76d6b0c0f5bda6fd5bf2,soccer_fifa_world_cup,2026-07-03T22:00:00Z,Argentina,Cape Verde,pinnacle,Pinnacle,2026-07-03T10:04:33Z,h2h,Draw,9.0,,
3e161b2448ed76d6b0c0f5bda6fd5bf2,soccer_fifa_world_cup,2026-07-03T22:00:00Z,Argentina,Cape Verde,pinnacle,Pinnacle,2026-07-03T10:04:33Z,totals,Over,2.06,3.0,
3e161b2448ed76d6b0c0f5bda6fd5bf2,soccer_fifa_world_cup,2026-07-03T22:00:00Z,Argentina,Cape Verde,pinnacle,Pinnacle,2026-07-03T10:04:33Z,totals,Under,1.83,3.0,
3e161b2448ed76d6b0c0f5bda6fd5bf2,soccer_fifa_world_cup,2026-07-03T22:00:00Z,Argentina,Cape Verde,gtbets,GTbets,2026-07-03T10:03:44Z,h2h,Argentina,1.16,,
3e161b2448ed76d6b0c0f5bda6fd5bf2,soccer_fifa_world_cup,2026-07-03T22:00:00Z,Argentina,Cape Verde,gtbets,GTbets,2026-07-03T10:03:44Z,h2h,Cape Verde,21.25,,
3e161b2448ed76d6b0c0f5bda6fd5bf2,soccer_fifa_world_cup,2026-07-03T22:00:00Z,Argentina,Cape Verde,gtbets,GTbets,2026-07-03T10:03:44Z,h2h,Draw,7.95,,
3e161b2448ed76d6b0c0f5bda6fd5bf2,soccer_fifa_world_cup,2026-07-03T22:00:00Z,Argentina,Cape Verde,gtbets,GTbets,2026-07-03T10:03:44Z,totals,Over,1.67,2.5,
3e161b2448ed76d6b0c0f5bda6fd5bf2,soccer_fifa_world_cup,2026-07-03T22:00:00Z,Argentina,Cape Verde,gtbets,GTbets,2026-07-03T10:03:44Z,totals,Under,2.29,2.5,
3e161b2448ed76d6b0c0f5bda6fd5bf2,soccer_fifa_world_cup,2026-07-03T22:00:00Z,Argentina,Cape Verde,winamax_de,Winamax (DE),2026-07-03T10:03:58Z,h2h,Argentina,1.13,,
3e161b2448ed76d6b0c0f5bda6fd5bf2,soccer_fifa_world_cup,2026-07-03T22:00:00Z,Argentina,Cape Verde,winamax_de,Winamax (DE),2026-07-03T10:03:58Z,h2h,Cape Verde,18.0,,
3e161b2448ed76d6b0c0f5bda6fd5bf2,soccer_fifa_world_cup,2026-07-03T22:00:00Z,Argentina,Cape Verde,winamax_de,Winamax (DE),2026-07-03T10:03:58Z,h2h,Draw,9.0,,
3e161b2448ed76d6b0c0f5bda6fd5bf2,soccer_fifa_world_cup,2026-07-03T22:00:00Z,Argentina,Cape Verde,winamax_fr,Winamax (FR),2026-07-03T10:04:32Z,h2h,Argentina,1.13,,
3e161b2448ed76d6b0c0f5bda6fd5bf2,soccer_fifa_world_cup,2026-07-03T22:00:00Z,Argentina,Cape Verde,winamax_fr,Winamax (FR),2026-07-03T10:04:32Z,h2h,Cape Verde,18.0,,
3e161b2448ed76d6b0c0f5bda6fd5bf2,soccer_fifa_world_cup,2026-07-03T22:00:00Z,Argentina,Cape Verde,winamax_fr,Winamax (FR),2026-07-03T10:04:32Z,h2h,Draw,8.5,,
3e161b2448ed76d6b0c0f5bda6fd5bf2,soccer_fifa_world_cup,2026-07-03T22:00:00Z,Argentina,Cape Verde,onexbet,1xBet,2026-07-03T10:03:44Z,h2h,Argentina,1.16,,
3e161b2448ed76d6b0c0f5bda6fd5bf2,soccer_fifa_world_cup,2026-07-03T22:00:00Z,Argentina,Cape Verde,onexbet,1xBet,2026-07-03T10:03:44Z,h2h,Cape Verde,25.0,,
3e161b2448ed76d6b0c0f5bda6fd5bf2,soccer_fifa_world_cup,2026-07-03T22:00:00Z,Argentina,Cape Verde,onexbet,1xBet,2026-07-03T10:03:44Z,h2h,Draw,8.65,,
3e161b2448ed76d6b0c0f5bda6fd5bf2,soccer_fifa_world_cup,2026-07-03T22:00:00Z,Argentina,Cape Verde,onexbet,1xBet,2026-07-03T10:03:44Z,totals,Over,1.64,2.5,
3e161b2448ed76d6b0c0f5bda6fd5bf2,soccer_fifa_world_cup,2026-07-03T22:00:00Z,Argentina,Cape Verde,onexbet,1xBet,2026-07-03T10:03:44Z,totals,Under,2.34,2.5,
3e161b2448ed76d6b0c0f5bda6fd5bf2,soccer_fifa_world_cup,2026-07-03T22:00:00Z,Argentina,Cape Verde,marathonbet,Marathon Bet,2026-07-03T10:03:45Z,h2h,Argentina,1.15,,
3e161b2448ed76d6b0c0f5bda6fd5bf2,soccer_fifa_world_cup,2026-07-03T22:00:00Z,Argentina,Cape Verde,marathonbet,Marathon Bet,2026-07-03T10:03:45Z,h2h,Cape Verde,25.0,,
3e161b2448ed76d6b0c0f5bda6fd5bf2,soccer_fifa_world_cup,2026-07-03T22:00:00Z,Argentina,Cape Verde,marathonbet,Marathon Bet,2026-07-03T10:03:45Z,h2h,Draw,8.6,,
3e161b2448ed76d6b0c0f5bda6fd5bf2,soccer_fifa_world_cup,2026-07-03T22:00:00Z,Argentina,Cape Verde,sport888,888sport,2026-07-03T10:03:56Z,h2h,Argentina,1.12,,
3e161b2448ed76d6b0c0f5bda6fd5bf2,soccer_fifa_world_cup,2026-07-03T22:00:00Z,Argentina,Cape Verde,sport888,888sport,2026-07-03T10:03:56Z,h2h,Cape Verde,19.0,,
3e161b2448ed76d6b0c0f5bda6fd5bf2,soccer_fifa_world_cup,2026-07-03T22:00:00Z,Argentina,Cape Verde,sport888,888sport,2026-07-03T10:03:56Z,h2h,Draw,7.5,,
3e161b2448ed76d6b0c0f5bda6fd5bf2,soccer_fifa_world_cup,2026-07-03T22:00:00Z,Argentina,Cape Verde,williamhill,William Hill,2026-07-03T10:04:43Z,h2h,Argentina,1.14,,
3e161b2448ed76d6b0c0f5bda6fd5bf2,soccer_fifa_world_cup,2026-07-03T22:00:00Z,Argentina,Cape Verde,williamhill,William Hill,2026-07-03T10:04:43Z,h2h,Cape Verde,19.0,,
3e161b2448ed76d6b0c0f5bda6fd5bf2,soccer_fifa_world_cup,2026-07-03T22:00:00Z,Argentina,Cape Verde,williamhill,William Hill,2026-07-03T10:04:43Z,h2h,Draw,7.5,,
3e161b2448ed76d6b0c0f5bda6fd5bf2,soccer_fifa_world_cup,2026-07-03T22:00:00Z,Argentina,Cape Verde,williamhill,William Hill,2026-07-03T10:04:43Z,totals,Over,1.57,2.5,
3e161b2448ed76d6b0c0f5bda6fd5bf2,soccer_fifa_world_cup,2026-07-03T22:00:00Z,Argentina,Cape Verde,williamhill,William Hill,2026-07-03T10:04:43Z,totals,Under,2.3,2.5,
3e161b2448ed76d6b0c0f5bda6fd5bf2,soccer_fifa_world_cup,2026-07-03T22:00:00Z,Argentina,Cape Verde,matchbook,Matchbook,2026-07-03T10:04:07Z,h2h,Argentina,1.16,,
3e161b2448ed76d6b0c0f5bda6fd5bf2,soccer_fifa_world_cup,2026-07-03T22:00:00Z,Argentina,Cape Verde,matchbook,Matchbook,2026-07-03T10:04:07Z,h2h,Cape Verde,27.0,,
3e161b2448ed76d6b0c0f5bda6fd5bf2,soccer_fifa_world_cup,2026-07-03T22:00:00Z,Argentina,Cape Verde,matchbook,Matchbook,2026-07-03T10:04:07Z,h2h,Draw,9.4,,
3e161b2448ed76d6b0c0f5bda6fd5bf2,soccer_fifa_world_cup,2026-07-03T22:00:00Z,Argentina,Cape Verde,matchbook,Matchbook,2026-07-03T10:04:07Z,h2h_lay,Argentina,1.17,,
3e161b2448ed76d6b0c0f5bda6fd5bf2,soccer_fifa_world_cup,2026-07-03T22:00:00Z,Argentina,Cape Verde,matchbook,Matchbook,2026-07-03T10:04:07Z,h2h_lay,Cape Verde,28.0,,
3e161b2448ed76d6b0c0f5bda6fd5bf2,soccer_fifa_world_cup,2026-07-03T22:00:00Z,Argentina,Cape Verde,matchbook,Matchbook,2026-07-03T10:04:07Z,h2h_lay,Draw,9.6,,
3e161b2448ed76d6b0c0f5bda6fd5bf2,soccer_fifa_world_cup,2026-07-03T22:00:00Z,Argentina,Cape Verde,betfair_ex_eu,Betfair,2026-07-03T10:04:31Z,h2h,Argentina,1.16,,
3e161b2448ed76d6b0c0f5bda6fd5bf2,soccer_fifa_world_cup,2026-07-03T22:00:00Z,Argentina,Cape Verde,betfair_ex_eu,Betfair,2026-07-03T10:04:31Z,h2h,Cape Verde,27.0,,
3e161b2448ed76d6b0c0f5bda6fd5bf2,soccer_fifa_world_cup,2026-07-03T22:00:00Z,Argentina,Cape Verde,betfair_ex_eu,Betfair,2026-07-03T10:04:31Z,h2h,Draw,9.2,,
3e161b2448ed76d6b0c0f5bda6fd5bf2,soccer_fifa_world_cup,2026-07-03T22:00:00Z,Argentina,Cape Verde,betfair_ex_eu,Betfair,2026-07-03T10:04:31Z,h2h_lay,Argentina,1.17,,
3e161b2448ed76d6b0c0f5bda6fd5bf2,soccer_fifa_world_cup,2026-07-03T22:00:00Z,Argentina,Cape Verde,betfair_ex_eu,Betfair,2026-07-03T10:04:31Z,h2h_lay,Cape Verde,28.0,,
3e161b2448ed76d6b0c0f5bda6fd5bf2,soccer_fifa_world_cup,2026-07-03T22:00:00Z,Argentina,Cape Verde,betfair_ex_eu,Betfair,2026-07-03T10:04:31Z,h2h_lay,Draw,9.4,,
3e161b2448ed76d6b0c0f5bda6fd5bf2,soccer_fifa_world_cup,2026-07-03T22:00:00Z,Argentina,Cape Verde,betonlineag,BetOnline.ag,2026-07-03T10:04:32Z,h2h,Argentina,1.15,,
3e161b2448ed76d6b0c0f5bda6fd5bf2,soccer_fifa_world_cup,2026-07-03T22:00:00Z,Argentina,Cape Verde,betonlineag,BetOnline.ag,2026-07-03T10:04:32Z,h2h,Cape Verde,23.0,,
3e161b2448ed76d6b0c0f5bda6fd5bf2,soccer_fifa_world_cup,2026-07-03T22:00:00Z,Argentina,Cape Verde,betonlineag,BetOnline.ag,2026-07-03T10:04:32Z,h2h,Draw,8.65,,
3e161b2448ed76d6b0c0f5bda6fd5bf2,soccer_fifa_world_cup,2026-07-03T22:00:00Z,Argentina,Cape Verde,betonlineag,BetOnline.ag,2026-07-03T10:04:32Z,totals,Over,2.02,3.0,
3e161b2448ed76d6b0c0f5bda6fd5bf2,soccer_fifa_world_cup,2026-07-03T22:00:00Z,Argentina,Cape Verde,betonlineag,BetOnline.ag,2026-07-03T10:04:32Z,totals,Under,1.85,3.0,
3e161b2448ed76d6b0c0f5bda6fd5bf2,soccer_fifa_world_cup,2026-07-03T22:00:00Z,Argentina,Cape Verde,betsson,Betsson,2026-07-03T10:03:46Z,h2h,Argentina,1.13,,
3e161b2448ed76d6b0c0f5bda6fd5bf2,soccer_fifa_world_cup,2026-07-03T22:00:00Z,Argentina,Cape Verde,betsson,Betsson,2026-07-03T10:03:46Z,h2h,Cape Verde,27.0,,
3e161b2448ed76d6b0c0f5bda6fd5bf2,soccer_fifa_world_cup,2026-07-03T22:00:00Z,Argentina,Cape Verde,betsson,Betsson,2026-07-03T10:03:46Z,h2h,Draw,8.5,,
3e161b2448ed76d6b0c0f5bda6fd5bf2,soccer_fifa_world_cup,2026-07-03T22:00:00Z,Argentina,Cape Verde,betsson,Betsson,2026-07-03T10:03:46Z,totals,Over,1.62,2.5,
3e161b2448ed76d6b0c0f5bda6fd5bf2,soccer_fifa_world_cup,2026-07-03T22:00:00Z,Argentina,Cape Verde,betsson,Betsson,2026-07-03T10:03:46Z,totals,Under,2.32,2.5,
3e161b2448ed76d6b0c0f5bda6fd5bf2,soccer_fifa_world_cup,2026-07-03T22:00:00Z,Argentina,Cape Verde,nordicbet,Nordic Bet,2026-07-03T10:04:45Z,h2h,Argentina,1.14,,
3e161b2448ed76d6b0c0f5bda6fd5bf2,soccer_fifa_world_cup,2026-07-03T22:00:00Z,Argentina,Cape Verde,nordicbet,Nordic Bet,2026-07-03T10:04:45Z,h2h,Cape Verde,28.0,,
3e161b2448ed76d6b0c0f5bda6fd5bf2,soccer_fifa_world_cup,2026-07-03T22:00:00Z,Argentina,Cape Verde,nordicbet,Nordic Bet,2026-07-03T10:04:45Z,h2h,Draw,8.3,,
3e161b2448ed76d6b0c0f5bda6fd5bf2,soccer_fifa_world_cup,2026-07-03T22:00:00Z,Argentina,Cape Verde,nordicbet,Nordic Bet,2026-07-03T10:04:45Z,totals,Over,1.62,2.5,
3e161b2448ed76d6b0c0f5bda6fd5bf2,soccer_fifa_world_cup,2026-07-03T22:00:00Z,Argentina,Cape Verde,nordicbet,Nordic Bet,2026-07-03T10:04:45Z,totals,Under,2.32,2.5,
3e161b2448ed76d6b0c0f5bda6fd5bf2,soccer_fifa_world_cup,2026-07-03T22:00:00Z,Argentina,Cape Verde,everygame,Everygame,2026-07-03T10:02:53Z,h2h,Argentina,1.14,,
3e161b2448ed76d6b0c0f5bda6fd5bf2,soccer_fifa_world_cup,2026-07-03T22:00:00Z,Argentina,Cape Verde,everygame,Everygame,2026-07-03T10:02:53Z,h2h,Cape Verde,19.0,,
3e161b2448ed76d6b0c0f5bda6fd5bf2,soccer_fifa_world_cup,2026-07-03T22:00:00Z,Argentina,Cape Verde,everygame,Everygame,2026-07-03T10:02:53Z,h2h,Draw,8.0,,
3e161b2448ed76d6b0c0f5bda6fd5bf2,soccer_fifa_world_cup,2026-07-03T22:00:00Z,Argentina,Cape Verde,codere_it,Codere (IT),2026-07-03T10:03:57Z,h2h,Argentina,1.15,,
3e161b2448ed76d6b0c0f5bda6fd5bf2,soccer_fifa_world_cup,2026-07-03T22:00:00Z,Argentina,Cape Verde,codere_it,Codere (IT),2026-07-03T10:03:57Z,h2h,Cape Verde,21.0,,
3e161b2448ed76d6b0c0f5bda6fd5bf2,soccer_fifa_world_cup,2026-07-03T22:00:00Z,Argentina,Cape Verde,codere_it,Codere (IT),2026-07-03T10:03:57Z,h2h,Draw,7.8,,
3e161b2448ed76d6b0c0f5bda6fd5bf2,soccer_fifa_world_cup,2026-07-03T22:00:00Z,Argentina,Cape Verde,codere_it,Codere (IT),2026-07-03T10:03:57Z,totals,Over,1.57,2.5,
3e161b2448ed76d6b0c0f5bda6fd5bf2,soccer_fifa_world_cup,2026-07-03T22:00:00Z,Argentina,Cape Verde,codere_it,Codere (IT),2026-07-03T10:03:57Z,totals,Under,2.2,2.5,
3e161b2448ed76d6b0c0f5bda6fd5bf2,soccer_fifa_world_cup,2026-07-03T22:00:00Z,Argentina,Cape Verde,betanysports,BetAnything,2026-07-03T10:04:08Z,h2h,Argentina,1.15,,
3e161b2448ed76d6b0c0f5bda6fd5bf2,soccer_fifa_world_cup,2026-07-03T22:00:00Z,Argentina,Cape Verde,betanysports,BetAnything,2026-07-03T10:04:08Z,h2h,Cape Verde,23.0,,
3e161b2448ed76d6b0c0f5bda6fd5bf2,soccer_fifa_world_cup,2026-07-03T22:00:00Z,Argentina,Cape Verde,betanysports,BetAnything,2026-07-03T10:04:08Z,h2h,Draw,8.65,,
3e161b2448ed76d6b0c0f5bda6fd5bf2,soccer_fifa_world_cup,2026-07-03T22:00:00Z,Argentina,Cape Verde,betanysports,BetAnything,2026-07-03T10:04:08Z,totals,Over,2.65,3.5,
3e161b2448ed76d6b0c0f5bda6fd5bf2,soccer_fifa_world_cup,2026-07-03T22:00:00Z,Argentina,Cape Verde,betanysports,BetAnything,2026-07-03T10:04:08Z,totals,Under,1.51,3.5,
88e032a2b2e5042d26db3f0da1df924a,soccer_fifa_world_cup,2026-07-04T01:30:00Z,Colombia,Ghana,leovegas_se,LeoVegas (SE),2026-07-03T10:03:56Z,h2h,Colombia,1.4,,
88e032a2b2e5042d26db3f0da1df924a,soccer_fifa_world_cup,2026-07-04T01:30:00Z,Colombia,Ghana,leovegas_se,LeoVegas (SE),2026-07-03T10:03:56Z,h2h,Ghana,9.5,,
88e032a2b2e5042d26db3f0da1df924a,soccer_fifa_world_cup,2026-07-04T01:30:00Z,Colombia,Ghana,leovegas_se,LeoVegas (SE),2026-07-03T10:03:56Z,h2h,Draw,4.3,,
88e032a2b2e5042d26db3f0da1df924a,soccer_fifa_world_cup,2026-07-04T01:30:00Z,Colombia,Ghana,unibet_nl,Unibet (NL),2026-07-03T10:04:42Z,h2h,Colombia,1.42,,
88e032a2b2e5042d26db3f0da1df924a,soccer_fifa_world_cup,2026-07-04T01:30:00Z,Colombia,Ghana,unibet_nl,Unibet (NL),2026-07-03T10:04:42Z,h2h,Ghana,10.0,,
88e032a2b2e5042d26db3f0da1df924a,soccer_fifa_world_cup,2026-07-04T01:30:00Z,Colombia,Ghana,unibet_nl,Unibet (NL),2026-07-03T10:04:42Z,h2h,Draw,4.5,,
88e032a2b2e5042d26db3f0da1df924a,soccer_fifa_world_cup,2026-07-04T01:30:00Z,Colombia,Ghana,unibet_nl,Unibet (NL),2026-07-03T10:04:42Z,totals,Over,2.07,2.5,
88e032a2b2e5042d26db3f0da1df924a,soccer_fifa_world_cup,2026-07-04T01:30:00Z,Colombia,Ghana,unibet_nl,Unibet (NL),2026-07-03T10:04:42Z,totals,Under,1.72,2.5,
88e032a2b2e5042d26db3f0da1df924a,soccer_fifa_world_cup,2026-07-04T01:30:00Z,Colombia,Ghana,unibet_fr,Unibet (FR),2026-07-03T10:04:31Z,h2h,Colombia,1.39,,
88e032a2b2e5042d26db3f0da1df924a,soccer_fifa_world_cup,2026-07-04T01:30:00Z,Colombia,Ghana,unibet_fr,Unibet (FR),2026-07-03T10:04:31Z,h2h,Ghana,10.0,,
88e032a2b2e5042d26db3f0da1df924a,soccer_fifa_world_cup,2026-07-04T01:30:00Z,Colombia,Ghana,unibet_fr,Unibet (FR),2026-07-03T10:04:31Z,h2h,Draw,4.65,,
88e032a2b2e5042d26db3f0da1df924a,soccer_fifa_world_cup,2026-07-04T01:30:00Z,Colombia,Ghana,betclic_fr,Betclic (FR),2026-07-03T10:04:34Z,h2h,Colombia,1.42,,
88e032a2b2e5042d26db3f0da1df924a,soccer_fifa_world_cup,2026-07-04T01:30:00Z,Colombia,Ghana,betclic_fr,Betclic (FR),2026-07-03T10:04:34Z,h2h,Ghana,9.25,,
88e032a2b2e5042d26db3f0da1df924a,soccer_fifa_world_cup,2026-07-04T01:30:00Z,Colombia,Ghana,betclic_fr,Betclic (FR),2026-07-03T10:04:34Z,h2h,Draw,4.5,,
88e032a2b2e5042d26db3f0da1df924a,soccer_fifa_world_cup,2026-07-04T01:30:00Z,Colombia,Ghana,winamax_fr,Winamax (FR),2026-07-03T10:04:32Z,h2h,Colombia,1.42,,
88e032a2b2e5042d26db3f0da1df924a,soccer_fifa_world_cup,2026-07-04T01:30:00Z,Colombia,Ghana,winamax_fr,Winamax (FR),2026-07-03T10:04:32Z,h2h,Ghana,7.5,,
88e032a2b2e5042d26db3f0da1df924a,soccer_fifa_world_cup,2026-07-04T01:30:00Z,Colombia,Ghana,winamax_fr,Winamax (FR),2026-07-03T10:04:32Z,h2h,Draw,4.6,,
88e032a2b2e5042d26db3f0da1df924a,soccer_fifa_world_cup,2026-07-04T01:30:00Z,Colombia,Ghana,pmu_fr,PMU (FR),2026-07-03T10:03:56Z,h2h,Colombia,1.38,,
88e032a2b2e5042d26db3f0da1df924a,soccer_fifa_world_cup,2026-07-04T01:30:00Z,Colombia,Ghana,pmu_fr,PMU (FR),2026-07-03T10:03:56Z,h2h,Ghana,9.0,,
88e032a2b2e5042d26db3f0da1df924a,soccer_fifa_world_cup,2026-07-04T01:30:00Z,Colombia,Ghana,pmu_fr,PMU (FR),2026-07-03T10:03:56Z,h2h,Draw,4.2,,
88e032a2b2e5042d26db3f0da1df924a,soccer_fifa_world_cup,2026-07-04T01:30:00Z,Colombia,Ghana,pmu_fr,PMU (FR),2026-07-03T10:03:56Z,totals,Over,2.02,2.5,
88e032a2b2e5042d26db3f0da1df924a,soccer_fifa_world_cup,2026-07-04T01:30:00Z,Colombia,Ghana,pmu_fr,PMU (FR),2026-07-03T10:03:56Z,totals,Under,1.68,2.5,
88e032a2b2e5042d26db3f0da1df924a,soccer_fifa_world_cup,2026-07-04T01:30:00Z,Colombia,Ghana,unibet_se,Unibet (SE),2026-07-03T10:03:56Z,h2h,Colombia,1.42,,
88e032a2b2e5042d26db3f0da1df924a,soccer_fifa_world_cup,2026-07-04T01:30:00Z,Colombia,Ghana,unibet_se,Unibet (SE),2026-07-03T10:03:56Z,h2h,Ghana,10.0,,
88e032a2b2e5042d26db3f0da1df924a,soccer_fifa_world_cup,2026-07-04T01:30:00Z,Colombia,Ghana,unibet_se,Unibet (SE),2026-07-03T10:03:56Z,h2h,Draw,4.5,,
88e032a2b2e5042d26db3f0da1df924a,soccer_fifa_world_cup,2026-07-04T01:30:00Z,Colombia,Ghana,unibet_se,Unibet (SE),2026-07-03T10:03:56Z,totals,Over,2.1,2.5,
88e032a2b2e5042d26db3f0da1df924a,soccer_fifa_world_cup,2026-07-04T01:30:00Z,Colombia,Ghana,unibet_se,Unibet (SE),2026-07-03T10:03:56Z,totals,Under,1.75,2.5,
88e032a2b2e5042d26db3f0da1df924a,soccer_fifa_world_cup,2026-07-04T01:30:00Z,Colombia,Ghana,winamax_de,Winamax (DE),2026-07-03T10:03:58Z,h2h,Colombia,1.43,,
88e032a2b2e5042d26db3f0da1df924a,soccer_fifa_world_cup,2026-07-04T01:30:00Z,Colombia,Ghana,winamax_de,Winamax (DE),2026-07-03T10:03:58Z,h2h,Ghana,7.75,,
88e032a2b2e5042d26db3f0da1df924a,soccer_fifa_world_cup,2026-07-04T01:30:00Z,Colombia,Ghana,winamax_de,Winamax (DE),2026-07-03T10:03:58Z,h2h,Draw,4.6,,
88e032a2b2e5042d26db3f0da1df924a,soccer_fifa_world_cup,2026-07-04T01:30:00Z,Colombia,Ghana,tipico_de,Tipico,2026-07-03T10:04:32Z,h2h,Colombia,1.42,,
88e032a2b2e5042d26db3f0da1df924a,soccer_fifa_world_cup,2026-07-04T01:30:00Z,Colombia,Ghana,tipico_de,Tipico,2026-07-03T10:04:32Z,h2h,Ghana,8.0,,
88e032a2b2e5042d26db3f0da1df924a,soccer_fifa_world_cup,2026-07-04T01:30:00Z,Colombia,Ghana,tipico_de,Tipico,2026-07-03T10:04:32Z,h2h,Draw,4.5,,
88e032a2b2e5042d26db3f0da1df924a,soccer_fifa_world_cup,2026-07-04T01:30:00Z,Colombia,Ghana,mybookieag,MyBookie.ag,2026-07-03T10:02:59Z,h2h,Colombia,1.33,,
88e032a2b2e5042d26db3f0da1df924a,soccer_fifa_world_cup,2026-07-04T01:30:00Z,Colombia,Ghana,mybookieag,MyBookie.ag,2026-07-03T10:02:59Z,h2h,Ghana,9.96,,
88e032a2b2e5042d26db3f0da1df924a,soccer_fifa_world_cup,2026-07-04T01:30:00Z,Colombia,Ghana,mybookieag,MyBookie.ag,2026-07-03T10:02:59Z,h2h,Draw,4.93,,
88e032a2b2e5042d26db3f0da1df924a,soccer_fifa_world_cup,2026-07-04T01:30:00Z,Colombia,Ghana,mybookieag,MyBookie.ag,2026-07-03T10:02:59Z,totals,Over,2.08,2.5,
88e032a2b2e5042d26db3f0da1df924a,soccer_fifa_world_cup,2026-07-04T01:30:00Z,Colombia,Ghana,mybookieag,MyBookie.ag,2026-07-03T10:02:59Z,totals,Under,1.75,2.5,
88e032a2b2e5042d26db3f0da1df924a,soccer_fifa_world_cup,2026-07-04T01:30:00Z,Colombia,Ghana,coolbet,Coolbet,2026-07-03T09:55:23Z,h2h,Colombia,1.46,,
88e032a2b2e5042d26db3f0da1df924a,soccer_fifa_world_cup,2026-07-04T01:30:00Z,Colombia,Ghana,coolbet,Coolbet,2026-07-03T09:55:23Z,h2h,Ghana,9.15,,
88e032a2b2e5042d26db3f0da1df924a,soccer_fifa_world_cup,2026-07-04T01:30:00Z,Colombia,Ghana,coolbet,Coolbet,2026-07-03T09:55:23Z,h2h,Draw,4.4,,
88e032a2b2e5042d26db3f0da1df924a,soccer_fifa_world_cup,2026-07-04T01:30:00Z,Colombia,Ghana,coolbet,Coolbet,2026-07-03T09:55:23Z,totals,Over,2.08,2.5,
88e032a2b2e5042d26db3f0da1df924a,soccer_fifa_world_cup,2026-07-04T01:30:00Z,Colombia,Ghana,coolbet,Coolbet,2026-07-03T09:55:23Z,totals,Under,1.8,2.5,
88e032a2b2e5042d26db3f0da1df924a,soccer_fifa_world_cup,2026-07-04T01:30:00Z,Colombia,Ghana,marathonbet,Marathon Bet,2026-07-03T10:03:45Z,h2h,Colombia,1.45,,
