anchor_generated_at_utc,recorded_at_utc,sport,market_key,rows_fetched,rows_mapped,join_rate,direct_token_joins,token_map_joins,h2h_public_search_token_joins,worldcup_winner_token_joins,advance_composite_token_joins,skipped_no_token,zero_join_streak,classification,recommendation
2026-07-08T06:22:07Z,2026-07-08T06:38:21Z,soccer_fifa_world_cup_winner,outrights,8,8,1.0,0,0,0,8,0,0,0,mappable,Keep fetching; this sport/market currently maps into Polymarket tokens.
2026-07-08T06:46:58Z,2026-07-08T07:08:51Z,baseball_mlb_world_series_winner,outrights,30,0,0.0,0,0,0,0,0,30,32,no_mappable_market,Recommendation only: consider trimming this sport/market from sharp_odds_fetch unless a new Polymarket market appears.
2026-07-08T06:46:58Z,2026-07-08T07:08:51Z,basketball_nba_championship_winner,outrights,0,0,,0,0,0,0,0,0,0,collecting_coverage_evidence,No fetched rows this run; keep collecting before trimming.
2026-07-08T06:46:58Z,2026-07-08T07:08:51Z,soccer_fifa_world_cup,h2h,12,9,0.75,0,0,9,0,0,3,0,mappable,Keep fetching; this sport/market currently maps into Polymarket tokens.
2026-07-08T06:46:58Z,2026-07-08T07:08:51Z,soccer_fifa_world_cup_winner,outrights,8,8,1.0,0,0,0,8,0,0,0,mappable,Keep fetching; this sport/market currently maps into Polymarket tokens.
2026-07-08T07:31:52Z,2026-07-08T07:39:37Z,baseball_mlb_world_series_winner,outrights,30,0,0.0,0,0,0,0,0,30,33,no_mappable_market,Recommendation only: consider trimming this sport/market from sharp_odds_fetch unless a new Polymarket market appears.
2026-07-08T07:31:52Z,2026-07-08T07:39:37Z,basketball_nba_championship_winner,outrights,0,0,,0,0,0,0,0,0,0,collecting_coverage_evidence,No fetched rows this run; keep collecting before trimming.
2026-07-08T07:31:52Z,2026-07-08T07:39:37Z,soccer_fifa_world_cup,h2h,12,9,0.75,0,0,9,0,0,3,0,mappable,Keep fetching; this sport/market currently maps into Polymarket tokens.
2026-07-08T07:31:52Z,2026-07-08T07:39:37Z,soccer_fifa_world_cup_winner,outrights,8,8,1.0,0,0,0,8,0,0,0,mappable,Keep fetching; this sport/market currently maps into Polymarket tokens.
2026-07-08T07:47:37Z,2026-07-08T08:11:05Z,baseball_mlb_world_series_winner,outrights,30,0,0.0,0,0,0,0,0,30,34,no_mappable_market,Recommendation only: consider trimming this sport/market from sharp_odds_fetch unless a new Polymarket market appears.
2026-07-08T07:47:37Z,2026-07-08T08:11:05Z,basketball_nba_championship_winner,outrights,0,0,,0,0,0,0,0,0,0,collecting_coverage_evidence,No fetched rows this run; keep collecting before trimming.
2026-07-08T07:47:37Z,2026-07-08T08:11:05Z,soccer_fifa_world_cup,h2h,12,9,0.75,0,0,9,0,0,3,0,mappable,Keep fetching; this sport/market currently maps into Polymarket tokens.
2026-07-08T07:47:37Z,2026-07-08T08:11:05Z,soccer_fifa_world_cup_winner,outrights,8,8,1.0,0,0,0,8,0,0,0,mappable,Keep fetching; this sport/market currently maps into Polymarket tokens.
2026-07-08T08:14:43Z,2026-07-08T08:40:17Z,baseball_mlb_world_series_winner,outrights,30,0,0.0,0,0,0,0,0,30,35,no_mappable_market,Recommendation only: consider trimming this sport/market from sharp_odds_fetch unless a new Polymarket market appears.
2026-07-08T08:14:43Z,2026-07-08T08:40:17Z,basketball_nba_championship_winner,outrights,0,0,,0,0,0,0,0,0,0,collecting_coverage_evidence,No fetched rows this run; keep collecting before trimming.
2026-07-08T08:14:43Z,2026-07-08T08:40:17Z,soccer_fifa_world_cup,h2h,12,9,0.75,0,0,9,0,0,3,0,mappable,Keep fetching; this sport/market currently maps into Polymarket tokens.
2026-07-08T08:14:43Z,2026-07-08T08:40:17Z,soccer_fifa_world_cup_winner,outrights,8,8,1.0,0,0,0,8,0,0,0,mappable,Keep fetching; this sport/market currently maps into Polymarket tokens.
2026-07-08T08:57:14Z,2026-07-08T09:22:55Z,baseball_mlb_world_series_winner,outrights,30,0,0.0,0,0,0,0,0,30,36,no_mappable_market,Recommendation only: consider trimming this sport/market from sharp_odds_fetch unless a new Polymarket market appears.
2026-07-08T08:57:14Z,2026-07-08T09:22:55Z,basketball_nba_championship_winner,outrights,0,0,,0,0,0,0,0,0,0,collecting_coverage_evidence,No fetched rows this run; keep collecting before trimming.
2026-07-08T08:57:14Z,2026-07-08T09:22:55Z,soccer_fifa_world_cup,h2h,12,9,0.75,0,0,9,0,0,3,0,mappable,Keep fetching; this sport/market currently maps into Polymarket tokens.
2026-07-08T08:57:14Z,2026-07-08T09:22:55Z,soccer_fifa_world_cup_winner,outrights,8,8,1.0,0,0,0,8,0,0,0,mappable,Keep fetching; this sport/market currently maps into Polymarket tokens.
2026-07-08T09:33:58Z,2026-07-08T09:45:36Z,baseball_mlb_world_series_winner,outrights,30,0,0.0,0,0,0,0,0,30,37,no_mappable_market,Recommendation only: consider trimming this sport/market from sharp_odds_fetch unless a new Polymarket market appears.
2026-07-08T09:33:58Z,2026-07-08T09:45:36Z,basketball_nba_championship_winner,outrights,0,0,,0,0,0,0,0,0,0,collecting_coverage_evidence,No fetched rows this run; keep collecting before trimming.
2026-07-08T09:33:58Z,2026-07-08T09:45:36Z,soccer_fifa_world_cup,h2h,12,9,0.75,0,0,9,0,0,3,0,mappable,Keep fetching; this sport/market currently maps into Polymarket tokens.
2026-07-08T09:33:58Z,2026-07-08T09:45:36Z,soccer_fifa_world_cup_winner,outrights,8,8,1.0,0,0,0,8,0,0,0,mappable,Keep fetching; this sport/market currently maps into Polymarket tokens.
2026-07-08T09:49:36Z,2026-07-08T10:23:06Z,baseball_mlb_world_series_winner,outrights,30,0,0.0,0,0,0,0,0,30,38,no_mappable_market,Recommendation only: consider trimming this sport/market from sharp_odds_fetch unless a new Polymarket market appears.
2026-07-08T09:49:36Z,2026-07-08T10:23:06Z,basketball_nba_championship_winner,outrights,0,0,,0,0,0,0,0,0,0,collecting_coverage_evidence,No fetched rows this run; keep collecting before trimming.
2026-07-08T09:49:36Z,2026-07-08T10:23:06Z,soccer_fifa_world_cup,h2h,12,9,0.75,0,0,9,0,0,3,0,mappable,Keep fetching; this sport/market currently maps into Polymarket tokens.
2026-07-08T09:49:36Z,2026-07-08T10:23:06Z,soccer_fifa_world_cup_winner,outrights,8,8,1.0,0,0,0,8,0,0,0,mappable,Keep fetching; this sport/market currently maps into Polymarket tokens.
2026-07-08T10:55:48Z,2026-07-08T10:55:52Z,baseball_mlb_world_series_winner,outrights,30,0,0.0,0,0,0,0,0,30,39,no_mappable_market,Recommendation only: consider trimming this sport/market from sharp_odds_fetch unless a new Polymarket market appears.
2026-07-08T10:55:48Z,2026-07-08T10:55:52Z,basketball_nba_championship_winner,outrights,0,0,,0,0,0,0,0,0,0,collecting_coverage_evidence,No fetched rows this run; keep collecting before trimming.
2026-07-08T10:55:48Z,2026-07-08T10:55:52Z,soccer_fifa_world_cup,h2h,12,12,1.0,0,0,12,0,0,0,0,mappable,Keep fetching; this sport/market currently maps into Polymarket tokens.
2026-07-08T10:55:48Z,2026-07-08T10:55:52Z,soccer_fifa_world_cup_winner,outrights,8,8,1.0,0,0,0,8,0,0,0,mappable,Keep fetching; this sport/market currently maps into Polymarket tokens.
2026-07-08T11:48:41Z,2026-07-08T12:08:23Z,baseball_mlb_world_series_winner,outrights,30,0,0.0,0,0,0,0,0,30,40,no_mappable_market,Recommendation only: consider trimming this sport/market from sharp_odds_fetch unless a new Polymarket market appears.
2026-07-08T11:48:41Z,2026-07-08T12:08:23Z,basketball_nba_championship_winner,outrights,0,0,,0,0,0,0,0,0,0,collecting_coverage_evidence,No fetched rows this run; keep collecting before trimming.
2026-07-08T11:48:41Z,2026-07-08T12:08:23Z,soccer_fifa_world_cup,h2h,12,12,1.0,0,0,12,0,0,0,0,mappable,Keep fetching; this sport/market currently maps into Polymarket tokens.
2026-07-08T11:48:41Z,2026-07-08T12:08:23Z,soccer_fifa_world_cup_winner,outrights,8,8,1.0,0,0,0,8,0,0,0,mappable,Keep fetching; this sport/market currently maps into Polymarket tokens.
2026-07-08T12:16:15Z,2026-07-08T12:47:09Z,baseball_mlb_world_series_winner,outrights,30,0,0.0,0,0,0,0,0,30,41,no_mappable_market,Recommendation only: consider trimming this sport/market from sharp_odds_fetch unless a new Polymarket market appears.
2026-07-08T12:16:15Z,2026-07-08T12:47:09Z,basketball_nba_championship_winner,outrights,0,0,,0,0,0,0,0,0,0,collecting_coverage_evidence,No fetched rows this run; keep collecting before trimming.
2026-07-08T12:16:15Z,2026-07-08T12:47:09Z,soccer_fifa_world_cup,h2h,12,12,1.0,0,0,12,0,0,0,0,mappable,Keep fetching; this sport/market currently maps into Polymarket tokens.
2026-07-08T12:16:15Z,2026-07-08T12:47:09Z,soccer_fifa_world_cup_winner,outrights,8,8,1.0,0,0,0,8,0,0,0,mappable,Keep fetching; this sport/market currently maps into Polymarket tokens.
2026-07-08T12:51:32Z,2026-07-08T13:25:18Z,baseball_mlb_world_series_winner,outrights,0,0,,0,0,0,0,0,0,41,collecting_coverage_evidence,No fetched rows this run; keep collecting before trimming.
2026-07-08T12:51:32Z,2026-07-08T13:25:18Z,basketball_nba_championship_winner,outrights,0,0,,0,0,0,0,0,0,0,collecting_coverage_evidence,No fetched rows this run; keep collecting before trimming.
2026-07-08T12:51:32Z,2026-07-08T13:25:18Z,soccer_fifa_world_cup,h2h,0,0,,0,0,0,0,0,0,0,collecting_coverage_evidence,No fetched rows this run; keep collecting before trimming.
2026-07-08T12:51:32Z,2026-07-08T13:25:18Z,soccer_fifa_world_cup_winner,outrights,8,8,1.0,0,0,0,8,0,0,0,mappable,Keep fetching; this sport/market currently maps into Polymarket tokens.
2026-07-08T13:30:13Z,2026-07-08T14:15:19Z,baseball_mlb_world_series_winner,outrights,0,0,,0,0,0,0,0,0,41,collecting_coverage_evidence,No fetched rows this run; keep collecting before trimming.
2026-07-08T13:30:13Z,2026-07-08T14:15:19Z,basketball_nba_championship_winner,outrights,0,0,,0,0,0,0,0,0,0,collecting_coverage_evidence,No fetched rows this run; keep collecting before trimming.
2026-07-08T13:30:13Z,2026-07-08T14:15:19Z,soccer_fifa_world_cup,h2h,0,0,,0,0,0,0,0,0,0,collecting_coverage_evidence,No fetched rows this run; keep collecting before trimming.
2026-07-08T13:30:13Z,2026-07-08T14:15:19Z,soccer_fifa_world_cup_winner,outrights,8,8,1.0,0,0,0,8,0,0,0,mappable,Keep fetching; this sport/market currently maps into Polymarket tokens.
2026-07-08T14:15:51Z,2026-07-08T14:18:47Z,baseball_mlb_world_series_winner,outrights,0,0,,0,0,0,0,0,0,41,collecting_coverage_evidence,No fetched rows this run; keep collecting before trimming.
2026-07-08T14:15:51Z,2026-07-08T14:18:47Z,basketball_nba_championship_winner,outrights,0,0,,0,0,0,0,0,0,0,collecting_coverage_evidence,No fetched rows this run; keep collecting before trimming.
2026-07-08T14:15:51Z,2026-07-08T14:18:47Z,soccer_fifa_world_cup,h2h,0,0,,0,0,0,0,0,0,0,collecting_coverage_evidence,No fetched rows this run; keep collecting before trimming.
2026-07-08T14:15:51Z,2026-07-08T14:18:47Z,soccer_fifa_world_cup_winner,outrights,8,8,1.0,0,0,0,8,0,0,0,mappable,Keep fetching; this sport/market currently maps into Polymarket tokens.
2026-07-08T14:38:01Z,2026-07-08T15:16:53Z,baseball_mlb_world_series_winner,outrights,0,0,,0,0,0,0,0,0,41,collecting_coverage_evidence,No fetched rows this run; keep collecting before trimming.
2026-07-08T14:38:01Z,2026-07-08T15:16:53Z,basketball_nba_championship_winner,outrights,0,0,,0,0,0,0,0,0,0,collecting_coverage_evidence,No fetched rows this run; keep collecting before trimming.
2026-07-08T14:38:01Z,2026-07-08T15:16:53Z,soccer_fifa_world_cup,h2h,0,0,,0,0,0,0,0,0,0,collecting_coverage_evidence,No fetched rows this run; keep collecting before trimming.
2026-07-08T14:38:01Z,2026-07-08T15:16:53Z,soccer_fifa_world_cup_winner,outrights,8,8,1.0,0,0,0,8,0,0,0,mappable,Keep fetching; this sport/market currently maps into Polymarket tokens.
2026-07-08T16:30:21Z,2026-07-08T16:30:33Z,baseball_mlb_world_series_winner,outrights,0,0,,0,0,0,0,0,0,41,collecting_coverage_evidence,No fetched rows this run; keep collecting before trimming.
2026-07-08T16:30:21Z,2026-07-08T16:30:33Z,basketball_nba_championship_winner,outrights,0,0,,0,0,0,0,0,0,0,collecting_coverage_evidence,No fetched rows this run; keep collecting before trimming.
2026-07-08T16:30:21Z,2026-07-08T16:30:33Z,soccer_fifa_world_cup,h2h,0,0,,0,0,0,0,0,0,0,collecting_coverage_evidence,No fetched rows this run; keep collecting before trimming.
2026-07-08T16:30:21Z,2026-07-08T16:30:33Z,soccer_fifa_world_cup_winner,outrights,0,0,,0,0,0,0,0,0,0,collecting_coverage_evidence,No fetched rows this run; keep collecting before trimming.
2026-07-08T18:08:24Z,2026-07-08T18:11:49Z,basketball_nba_championship_winner,outrights,0,0,,0,0,0,0,0,0,0,collecting_coverage_evidence,No fetched rows this run; keep collecting before trimming.
2026-07-08T18:08:24Z,2026-07-08T18:11:49Z,soccer_fifa_world_cup,h2h,0,0,,0,0,0,0,0,0,0,collecting_coverage_evidence,No fetched rows this run; keep collecting before trimming.
2026-07-08T18:08:24Z,2026-07-08T18:11:49Z,soccer_fifa_world_cup_winner,outrights,0,0,,0,0,0,0,0,0,0,collecting_coverage_evidence,No fetched rows this run; keep collecting before trimming.
2026-07-08T19:23:47Z,2026-07-08T19:32:51Z,basketball_nba_championship_winner,outrights,0,0,,0,0,0,0,0,0,0,collecting_coverage_evidence,No fetched rows this run; keep collecting before trimming.
2026-07-08T19:23:47Z,2026-07-08T19:32:51Z,soccer_fifa_world_cup,h2h,0,0,,0,0,0,0,0,0,0,collecting_coverage_evidence,No fetched rows this run; keep collecting before trimming.
2026-07-08T19:23:47Z,2026-07-08T19:32:51Z,soccer_fifa_world_cup_winner,outrights,0,0,,0,0,0,0,0,0,0,collecting_coverage_evidence,No fetched rows this run; keep collecting before trimming.
2026-07-08T19:43:24Z,2026-07-08T19:59:49Z,basketball_nba_championship_winner,outrights,0,0,,0,0,0,0,0,0,0,collecting_coverage_evidence,No fetched rows this run; keep collecting before trimming.
2026-07-08T19:43:24Z,2026-07-08T19:59:49Z,soccer_fifa_world_cup,h2h,0,0,,0,0,0,0,0,0,0,collecting_coverage_evidence,No fetched rows this run; keep collecting before trimming.
2026-07-08T19:43:24Z,2026-07-08T19:59:49Z,soccer_fifa_world_cup_winner,outrights,0,0,,0,0,0,0,0,0,0,collecting_coverage_evidence,No fetched rows this run; keep collecting before trimming.
2026-07-08T20:35:21Z,2026-07-08T21:08:36Z,basketball_nba_championship_winner,outrights,0,0,,0,0,0,0,0,0,0,collecting_coverage_evidence,No fetched rows this run; keep collecting before trimming.
2026-07-08T20:35:21Z,2026-07-08T21:08:36Z,soccer_fifa_world_cup,h2h,0,0,,0,0,0,0,0,0,0,collecting_coverage_evidence,No fetched rows this run; keep collecting before trimming.
2026-07-08T20:35:21Z,2026-07-08T21:08:36Z,soccer_fifa_world_cup_winner,outrights,0,0,,0,0,0,0,0,0,0,collecting_coverage_evidence,No fetched rows this run; keep collecting before trimming.
2026-07-08T21:25:36Z,2026-07-08T22:02:54Z,basketball_nba_championship_winner,outrights,0,0,,0,0,0,0,0,0,0,collecting_coverage_evidence,No fetched rows this run; keep collecting before trimming.
2026-07-08T21:25:36Z,2026-07-08T22:02:54Z,soccer_fifa_world_cup,h2h,0,0,,0,0,0,0,0,0,0,collecting_coverage_evidence,No fetched rows this run; keep collecting before trimming.
2026-07-08T21:25:36Z,2026-07-08T22:02:54Z,soccer_fifa_world_cup_winner,outrights,0,0,,0,0,0,0,0,0,0,collecting_coverage_evidence,No fetched rows this run; keep collecting before trimming.
2026-07-08T22:07:31Z,2026-07-08T22:35:43Z,basketball_nba_championship_winner,outrights,0,0,,0,0,0,0,0,0,0,collecting_coverage_evidence,No fetched rows this run; keep collecting before trimming.
2026-07-08T22:07:31Z,2026-07-08T22:35:43Z,soccer_fifa_world_cup,h2h,0,0,,0,0,0,0,0,0,0,collecting_coverage_evidence,No fetched rows this run; keep collecting before trimming.
2026-07-08T22:07:31Z,2026-07-08T22:35:43Z,soccer_fifa_world_cup_winner,outrights,0,0,,0,0,0,0,0,0,0,collecting_coverage_evidence,No fetched rows this run; keep collecting before trimming.
2026-07-08T22:54:32Z,2026-07-08T23:03:29Z,basketball_nba_championship_winner,outrights,0,0,,0,0,0,0,0,0,0,collecting_coverage_evidence,No fetched rows this run; keep collecting before trimming.
2026-07-08T22:54:32Z,2026-07-08T23:03:29Z,soccer_fifa_world_cup,h2h,0,0,,0,0,0,0,0,0,0,collecting_coverage_evidence,No fetched rows this run; keep collecting before trimming.
2026-07-08T22:54:32Z,2026-07-08T23:03:29Z,soccer_fifa_world_cup_winner,outrights,0,0,,0,0,0,0,0,0,0,collecting_coverage_evidence,No fetched rows this run; keep collecting before trimming.
2026-07-08T23:09:10Z,2026-07-08T23:47:34Z,basketball_nba_championship_winner,outrights,0,0,,0,0,0,0,0,0,0,collecting_coverage_evidence,No fetched rows this run; keep collecting before trimming.
2026-07-08T23:09:10Z,2026-07-08T23:47:34Z,soccer_fifa_world_cup,h2h,0,0,,0,0,0,0,0,0,0,collecting_coverage_evidence,No fetched rows this run; keep collecting before trimming.
2026-07-08T23:09:10Z,2026-07-08T23:47:34Z,soccer_fifa_world_cup_winner,outrights,0,0,,0,0,0,0,0,0,0,collecting_coverage_evidence,No fetched rows this run; keep collecting before trimming.
2026-07-09T01:03:36Z,2026-07-09T01:38:48Z,basketball_nba_championship_winner,outrights,0,0,,0,0,0,0,0,0,0,collecting_coverage_evidence,No fetched rows this run; keep collecting before trimming.
2026-07-09T01:03:36Z,2026-07-09T01:38:48Z,soccer_fifa_world_cup,h2h,0,0,,0,0,0,0,0,0,0,collecting_coverage_evidence,No fetched rows this run; keep collecting before trimming.
2026-07-09T01:03:36Z,2026-07-09T01:38:48Z,soccer_fifa_world_cup_winner,outrights,0,0,,0,0,0,0,0,0,0,collecting_coverage_evidence,No fetched rows this run; keep collecting before trimming.
2026-07-09T03:29:04Z,2026-07-09T03:30:09Z,basketball_nba_championship_winner,outrights,0,0,,0,0,0,0,0,0,0,collecting_coverage_evidence,No fetched rows this run; keep collecting before trimming.
2026-07-09T03:29:04Z,2026-07-09T03:30:09Z,soccer_fifa_world_cup,h2h,0,0,,0,0,0,0,0,0,0,collecting_coverage_evidence,No fetched rows this run; keep collecting before trimming.
2026-07-09T03:29:04Z,2026-07-09T03:30:09Z,soccer_fifa_world_cup_winner,outrights,0,0,,0,0,0,0,0,0,0,collecting_coverage_evidence,No fetched rows this run; keep collecting before trimming.
2026-07-09T04:32:24Z,2026-07-09T05:12:08Z,basketball_nba_championship_winner,outrights,0,0,,0,0,0,0,0,0,0,collecting_coverage_evidence,No fetched rows this run; keep collecting before trimming.
2026-07-09T04:32:24Z,2026-07-09T05:12:08Z,soccer_fifa_world_cup,h2h,0,0,,0,0,0,0,0,0,0,collecting_coverage_evidence,No fetched rows this run; keep collecting before trimming.
2026-07-09T04:32:24Z,2026-07-09T05:12:08Z,soccer_fifa_world_cup_winner,outrights,0,0,,0,0,0,0,0,0,0,collecting_coverage_evidence,No fetched rows this run; keep collecting before trimming.
2026-07-09T06:35:38Z,2026-07-09T06:35:41Z,basketball_nba_championship_winner,outrights,0,0,,0,0,0,0,0,0,0,collecting_coverage_evidence,No fetched rows this run; keep collecting before trimming.
2026-07-09T06:35:38Z,2026-07-09T06:35:41Z,soccer_fifa_world_cup,h2h,0,0,,0,0,0,0,0,0,0,collecting_coverage_evidence,No fetched rows this run; keep collecting before trimming.
2026-07-09T06:35:38Z,2026-07-09T06:35:41Z,soccer_fifa_world_cup_winner,outrights,0,0,,0,0,0,0,0,0,0,collecting_coverage_evidence,No fetched rows this run; keep collecting before trimming.
2026-07-09T07:01:17Z,2026-07-09T07:12:57Z,basketball_nba_championship_winner,outrights,0,0,,0,0,0,0,0,0,0,collecting_coverage_evidence,No fetched rows this run; keep collecting before trimming.
2026-07-09T07:01:17Z,2026-07-09T07:12:57Z,soccer_fifa_world_cup,h2h,0,0,,0,0,0,0,0,0,0,collecting_coverage_evidence,No fetched rows this run; keep collecting before trimming.
2026-07-09T07:01:17Z,2026-07-09T07:12:57Z,soccer_fifa_world_cup_winner,outrights,0,0,,0,0,0,0,0,0,0,collecting_coverage_evidence,No fetched rows this run; keep collecting before trimming.
2026-07-09T08:35:39Z,2026-07-09T08:35:41Z,basketball_nba_championship_winner,outrights,0,0,,0,0,0,0,0,0,0,collecting_coverage_evidence,No fetched rows this run; keep collecting before trimming.
2026-07-09T08:35:39Z,2026-07-09T08:35:41Z,soccer_fifa_world_cup,h2h,0,0,,0,0,0,0,0,0,0,collecting_coverage_evidence,No fetched rows this run; keep collecting before trimming.
2026-07-09T08:35:39Z,2026-07-09T08:35:41Z,soccer_fifa_world_cup_winner,outrights,0,0,,0,0,0,0,0,0,0,collecting_coverage_evidence,No fetched rows this run; keep collecting before trimming.
2026-07-09T08:51:57Z,2026-07-09T08:59:24Z,basketball_nba_championship_winner,outrights,0,0,,0,0,0,0,0,0,0,collecting_coverage_evidence,No fetched rows this run; keep collecting before trimming.
2026-07-09T08:51:57Z,2026-07-09T08:59:24Z,soccer_fifa_world_cup,h2h,0,0,,0,0,0,0,0,0,0,collecting_coverage_evidence,No fetched rows this run; keep collecting before trimming.
2026-07-09T08:51:57Z,2026-07-09T08:59:24Z,soccer_fifa_world_cup_winner,outrights,0,0,,0,0,0,0,0,0,0,collecting_coverage_evidence,No fetched rows this run; keep collecting before trimming.
2026-07-09T11:50:14Z,2026-07-09T13:07:03Z,basketball_nba_championship_winner,outrights,0,0,,0,0,0,0,0,0,0,collecting_coverage_evidence,No fetched rows this run; keep collecting before trimming.
2026-07-09T11:50:14Z,2026-07-09T13:07:03Z,soccer_fifa_world_cup,h2h,12,12,1.0,0,0,12,0,0,0,0,mappable,Keep fetching; this sport/market currently maps into Polymarket tokens.
2026-07-09T11:50:14Z,2026-07-09T13:07:03Z,soccer_fifa_world_cup_winner,outrights,8,8,1.0,0,0,0,8,0,0,0,mappable,Keep fetching; this sport/market currently maps into Polymarket tokens.
2026-07-09T13:11:17Z,2026-07-09T13:14:56Z,basketball_nba_championship_winner,outrights,0,0,,0,0,0,0,0,0,0,collecting_coverage_evidence,No fetched rows this run; keep collecting before trimming.
2026-07-09T13:11:17Z,2026-07-09T13:14:56Z,soccer_fifa_world_cup,h2h,12,12,1.0,0,0,12,0,0,0,0,mappable,Keep fetching; this sport/market currently maps into Polymarket tokens.
2026-07-09T13:11:17Z,2026-07-09T13:14:56Z,soccer_fifa_world_cup_winner,outrights,8,8,1.0,0,0,0,8,0,0,0,mappable,Keep fetching; this sport/market currently maps into Polymarket tokens.
2026-07-09T13:53:51Z,2026-07-09T14:15:40Z,basketball_nba_championship_winner,outrights,0,0,,0,0,0,0,0,0,0,collecting_coverage_evidence,No fetched rows this run; keep collecting before trimming.
2026-07-09T13:53:51Z,2026-07-09T14:15:40Z,soccer_fifa_world_cup,h2h,12,12,1.0,0,0,12,0,0,0,0,mappable,Keep fetching; this sport/market currently maps into Polymarket tokens.
2026-07-09T13:53:51Z,2026-07-09T14:15:40Z,soccer_fifa_world_cup_winner,outrights,8,8,1.0,0,0,0,8,0,0,0,mappable,Keep fetching; this sport/market currently maps into Polymarket tokens.
2026-07-09T17:48:00Z,2026-07-09T17:51:59Z,basketball_nba_championship_winner,outrights,0,0,,0,0,0,0,0,0,0,collecting_coverage_evidence,No fetched rows this run; keep collecting before trimming.
2026-07-09T17:48:00Z,2026-07-09T17:51:59Z,soccer_fifa_world_cup,h2h,12,12,1.0,0,0,12,0,0,0,0,mappable,Keep fetching; this sport/market currently maps into Polymarket tokens.
2026-07-09T17:48:00Z,2026-07-09T17:51:59Z,soccer_fifa_world_cup_winner,outrights,8,8,1.0,0,0,0,8,0,0,0,mappable,Keep fetching; this sport/market currently maps into Polymarket tokens.
2026-07-09T18:54:27Z,2026-07-09T18:56:17Z,basketball_nba_championship_winner,outrights,0,0,,0,0,0,0,0,0,0,collecting_coverage_evidence,No fetched rows this run; keep collecting before trimming.
2026-07-09T18:54:27Z,2026-07-09T18:56:17Z,soccer_fifa_world_cup,h2h,12,12,1.0,0,0,12,0,0,0,0,mappable,Keep fetching; this sport/market currently maps into Polymarket tokens.
2026-07-09T18:54:27Z,2026-07-09T18:56:17Z,soccer_fifa_world_cup_winner,outrights,8,8,1.0,0,0,0,8,0,0,0,mappable,Keep fetching; this sport/market currently maps into Polymarket tokens.
2026-07-09T19:29:36Z,2026-07-09T20:10:02Z,basketball_nba_championship_winner,outrights,0,0,,0,0,0,0,0,0,0,collecting_coverage_evidence,No fetched rows this run; keep collecting before trimming.
2026-07-09T19:29:36Z,2026-07-09T20:10:02Z,soccer_fifa_world_cup,h2h,12,12,1.0,0,0,12,0,0,0,0,mappable,Keep fetching; this sport/market currently maps into Polymarket tokens.
2026-07-09T19:29:36Z,2026-07-09T20:10:02Z,soccer_fifa_world_cup_winner,outrights,8,8,1.0,0,0,0,8,0,0,0,mappable,Keep fetching; this sport/market currently maps into Polymarket tokens.
2026-07-09T20:49:18Z,2026-07-09T20:50:07Z,basketball_nba_championship_winner,outrights,0,0,,0,0,0,0,0,0,0,collecting_coverage_evidence,No fetched rows this run; keep collecting before trimming.
2026-07-09T20:49:18Z,2026-07-09T20:50:07Z,soccer_fifa_world_cup,h2h,12,12,1.0,0,0,12,0,0,0,0,mappable,Keep fetching; this sport/market currently maps into Polymarket tokens.
2026-07-09T20:49:18Z,2026-07-09T20:50:07Z,soccer_fifa_world_cup_winner,outrights,8,8,1.0,0,0,0,8,0,0,0,mappable,Keep fetching; this sport/market currently maps into Polymarket tokens.
2026-07-09T21:26:51Z,2026-07-09T21:37:12Z,basketball_nba_championship_winner,outrights,0,0,,0,0,0,0,0,0,0,collecting_coverage_evidence,No fetched rows this run; keep collecting before trimming.
2026-07-09T21:26:51Z,2026-07-09T21:37:12Z,soccer_fifa_world_cup,h2h,12,12,1.0,0,0,12,0,0,0,0,mappable,Keep fetching; this sport/market currently maps into Polymarket tokens.
2026-07-09T21:26:51Z,2026-07-09T21:37:12Z,soccer_fifa_world_cup_winner,outrights,8,8,1.0,0,0,0,8,0,0,0,mappable,Keep fetching; this sport/market currently maps into Polymarket tokens.
2026-07-09T21:45:43Z,2026-07-09T21:50:07Z,basketball_nba_championship_winner,outrights,0,0,,0,0,0,0,0,0,0,collecting_coverage_evidence,No fetched rows this run; keep collecting before trimming.
2026-07-09T21:45:43Z,2026-07-09T21:50:07Z,soccer_fifa_world_cup,h2h,12,12,1.0,0,0,12,0,0,0,0,mappable,Keep fetching; this sport/market currently maps into Polymarket tokens.
2026-07-09T21:45:43Z,2026-07-09T21:50:07Z,soccer_fifa_world_cup_winner,outrights,8,8,1.0,0,0,0,8,0,0,0,mappable,Keep fetching; this sport/market currently maps into Polymarket tokens.
2026-07-09T22:36:17Z,2026-07-09T22:49:29Z,basketball_nba_championship_winner,outrights,0,0,,0,0,0,0,0,0,0,collecting_coverage_evidence,No fetched rows this run; keep collecting before trimming.
2026-07-09T22:36:17Z,2026-07-09T22:49:29Z,soccer_fifa_world_cup,h2h,12,9,0.75,0,0,9,0,0,3,0,mappable,Keep fetching; this sport/market currently maps into Polymarket tokens.
2026-07-09T22:36:17Z,2026-07-09T22:49:29Z,soccer_fifa_world_cup_winner,outrights,8,8,1.0,0,0,0,8,0,0,0,mappable,Keep fetching; this sport/market currently maps into Polymarket tokens.
