file_path,category,market_id,severity,issue_type,message
outputs/polymarket_fixed/all/ml/raw_market_snapshots.csv,all,0x6f556826514bf6fdd0c49e41d35f705b8b34deeffd9299aa77521e2b9e9cdf90,medium,single_timestamp_market,Market has only one snapshot timestamp
outputs/polymarket_fixed/all/ml/raw_market_snapshots.csv,all,0x2c46eac36ccd431d3dd7d6f6214871f550235eb6fa3e042f832222058cc23601,medium,single_timestamp_market,Market has only one snapshot timestamp
outputs/polymarket_fixed/all/ml/raw_market_snapshots.csv,all,0xa514267b3f7152a625b75d452d009d183fa85596d9aa822ba2c2a567bf0e0bf1,medium,single_timestamp_market,Market has only one snapshot timestamp
outputs/polymarket_fixed/all/ml/raw_market_snapshots.csv,all,0xea4dba036585c5b978175321114c6cad94b8785b940f3ec0b383489a8854bc9b,medium,single_timestamp_market,Market has only one snapshot timestamp
outputs/polymarket_fixed/all/ml/raw_market_snapshots.csv,all,0xbd555a03c34060fd835bd5d46c4a99391f28fb6ef5b11b53049e8efc94be4b8d,medium,single_timestamp_market,Market has only one snapshot timestamp
outputs/polymarket_fixed/all/ml/raw_market_snapshots.csv,all,0x9a92fb7dabaf489b58e68b6c51a16b1982f1cb34b27e3d14616ef0b6c27da97f,medium,single_timestamp_market,Market has only one snapshot timestamp
outputs/polymarket_fixed/all/ml/raw_market_snapshots.csv,all,0x2303b698414595969ff5b37b1f9560ce3f08296a657c7f45b5c45715e4fd3d4c,medium,single_timestamp_market,Market has only one snapshot timestamp
outputs/polymarket_fixed/all/ml/raw_market_snapshots.csv,all,0x0159edf1a67e6fc9ac0a2ab681922c35b93bebb942afce04a65b57e8faa2bb1d,medium,single_timestamp_market,Market has only one snapshot timestamp
outputs/polymarket_fixed/all/ml/raw_market_snapshots.csv,all,0x1f098cc200c446f3a745349baf9aa27b086c003df397e74b0bef9f35ce3eb54d,medium,single_timestamp_market,Market has only one snapshot timestamp
outputs/polymarket_fixed/all/ml/raw_market_snapshots.csv,all,0x042ea2a6c86495a7aa57196e7f518e9f832e52bb20f2a410459fcf85f187c608,medium,single_timestamp_market,Market has only one snapshot timestamp
outputs/polymarket_fixed/all/ml/raw_market_snapshots.csv,all,0x454005ba2b2a2f3bfeb354e18d8c0cb82136009c8f39589645f9cf2af25f0d25,medium,single_timestamp_market,Market has only one snapshot timestamp
outputs/polymarket_fixed/all/ml/raw_market_snapshots.csv,all,0xed8e542d5af80b01820d07c172803fdf8705b6e01f37ffe4a0deaf99d0bf48bb,medium,single_timestamp_market,Market has only one snapshot timestamp
outputs/polymarket_fixed/all/ml/raw_market_snapshots.csv,all,0x21008fa37dda281470ccf81c2f503da9e35aa5b4a4dfb18ad4ec0e9ea922ccb4,medium,single_timestamp_market,Market has only one snapshot timestamp
outputs/polymarket_fixed/all/ml/raw_market_snapshots.csv,all,0x5f69da42cec80dea8ae87df427470e896a56b246417a02f5ae3e21e1fcabb1c2,medium,single_timestamp_market,Market has only one snapshot timestamp
outputs/polymarket_fixed/all/ml/raw_market_snapshots.csv,all,0x31266d5fbecda683d148107c2cc749469d39208504c1f7ca2c26f0ab1a3bfbba,medium,single_timestamp_market,Market has only one snapshot timestamp
outputs/polymarket_fixed/all/ml/raw_market_snapshots.csv,all,0x1072ae0190352699264d1e8b82e08c138d893b3b7f9db974393e70befb7abb01,medium,single_timestamp_market,Market has only one snapshot timestamp
outputs/polymarket_fixed/all/ml/raw_market_snapshots.csv,all,0x225350b47a12e526c9d3785320b63d360b5a2f54e6fa1f21041955322be776b4,medium,single_timestamp_market,Market has only one snapshot timestamp
outputs/polymarket_fixed/all/ml/raw_market_snapshots.csv,all,0x1137d525285651349cec3410fb225383d9a675912f1baefb0aaf3d4057b3d86f,medium,single_timestamp_market,Market has only one snapshot timestamp
outputs/polymarket_fixed/all/ml/raw_market_snapshots.csv,all,0xf3f25b86891f3743644c42e149bb173944bf15e14d57f94c789077797ee6d813,medium,single_timestamp_market,Market has only one snapshot timestamp
outputs/polymarket_fixed/all/ml/raw_market_snapshots.csv,all,0xd3a466ab0a58b8ad45fb4b14646cb2a1c884c0384887be77b9495f644c377784,medium,single_timestamp_market,Market has only one snapshot timestamp
outputs/polymarket_fixed/all/ml/raw_market_snapshots.csv,all,0x1a11049b8618182739af71251dbdbe36edd2870f75f2318e604df3b9b77b7081,medium,single_timestamp_market,Market has only one snapshot timestamp
outputs/polymarket_fixed/all/ml/raw_market_snapshots.csv,all,0x8f4fe6332138bb3194d9d165149e8b4944e4da5fb2c5f12ec151f48dd19120bb,medium,single_timestamp_market,Market has only one snapshot timestamp
outputs/polymarket_fixed/all/ml/raw_market_snapshots.csv,all,0x5d59b2f06bbb5322929dc9a909b9659f158ca8c0f1d2814f6a96f7d025c1b5dd,medium,single_timestamp_market,Market has only one snapshot timestamp
outputs/polymarket_fixed/all/ml/raw_market_snapshots.csv,all,0x1086eaea76c9c8c15e09994da22f62f2d9584b06b3d9bb766ed43a2927982684,medium,single_timestamp_market,Market has only one snapshot timestamp
outputs/polymarket_fixed/all/ml/raw_market_snapshots.csv,all,0x5127bd310032efc16b4800945c8f151103a4638bc5f909d70021da0f96c84f37,medium,single_timestamp_market,Market has only one snapshot timestamp
outputs/polymarket_fixed/all/ml/raw_market_snapshots.csv,all,0x6640a0bfbe1a5e0c4e154defdf44aa98fe74d7a1563a4f146e5609984a78c346,medium,single_timestamp_market,Market has only one snapshot timestamp
outputs/polymarket_fixed/all/ml/raw_market_snapshots.csv,all,0x3ab9c3dfd7b6f6153da992a8385def49b853fa33112b328fc0cb549103d3a19b,medium,single_timestamp_market,Market has only one snapshot timestamp
outputs/polymarket_fixed/all/ml/raw_market_snapshots.csv,all,0x2de3e9b742f4d579cee36e36bc31ba9734053cda716f8d7ec408e968a1cec32d,medium,single_timestamp_market,Market has only one snapshot timestamp
outputs/polymarket_fixed/all/ml/raw_market_snapshots.csv,all,0x76d4df5dc19eedc2de6fc4f35c64d3f65b7a107875501eabc83aedf74f194682,medium,single_timestamp_market,Market has only one snapshot timestamp
outputs/polymarket_fixed/all/ml/raw_market_snapshots.csv,all,0x88cd7b3bbb1f6df1ab6a9ca8c41ab206af348322c3bcb78cd5ef44c0d10444d6,medium,single_timestamp_market,Market has only one snapshot timestamp
outputs/polymarket_fixed/all/ml/raw_market_snapshots.csv,all,0x1e7ab35fbdb0030c7bc9e87df838aef06322049df5af2716dedc2323a3afd63e,medium,single_timestamp_market,Market has only one snapshot timestamp
outputs/polymarket_fixed/all/ml/raw_market_snapshots.csv,all,0x1eb3854e6016aff4cc1778eb124fd8965211573d954b74e3ec66f5ad2785aedb,medium,single_timestamp_market,Market has only one snapshot timestamp
outputs/polymarket_fixed/all/ml/raw_market_snapshots.csv,all,0xee5fd084aa2f9b48ed2d02668095335e07fd169345ce84e18df0dd8e1c317d4a,medium,single_timestamp_market,Market has only one snapshot timestamp
outputs/polymarket_fixed/all/ml/raw_market_snapshots.csv,all,0xbe9a79eb872ee4f92b4982eada7d63891366dd763cbf4402ad43a7a14c0d1adf,medium,single_timestamp_market,Market has only one snapshot timestamp
outputs/polymarket_fixed/all/ml/raw_market_snapshots.csv,all,0x92512acb1272ed3f9d36931efb0576347769def7a00dcdefd8929e9485eab57d,medium,single_timestamp_market,Market has only one snapshot timestamp
outputs/polymarket_fixed/all/ml/raw_market_snapshots.csv,all,0x5491321d20f5ff7ac2a74ddb06c093ff83c80dd2ffcab014340340dc2b5c440c,medium,single_timestamp_market,Market has only one snapshot timestamp
outputs/polymarket_fixed/all/ml/raw_market_snapshots.csv,all,0xc8a0146f1868946501ba99ae74bbf6d2e974c47025d77896b39b4892025934a3,medium,single_timestamp_market,Market has only one snapshot timestamp
outputs/polymarket_fixed/all/ml/raw_market_snapshots.csv,all,0x198608f3ad70406f55c4d7040193280ed81a80ac28e67b55ad6941ba49f0c311,medium,single_timestamp_market,Market has only one snapshot timestamp
outputs/polymarket_fixed/all/ml/raw_market_snapshots.csv,all,0x006d983c68aceeff2568f60f4b681de4f6435c78aa435ab2cb3b88f9d05802d5,medium,single_timestamp_market,Market has only one snapshot timestamp
outputs/polymarket_fixed/all/ml/raw_market_snapshots.csv,all,0xd23d264d5821687c503a884b0436ac3646ae0436995fb886c34570158193086d,medium,single_timestamp_market,Market has only one snapshot timestamp
outputs/polymarket_fixed/all/ml/raw_market_snapshots.csv,all,0x45b28246eebadd55ea962262ff6e3721e34ed87fe88b7cd14251c789add46759,medium,single_timestamp_market,Market has only one snapshot timestamp
outputs/polymarket_fixed/all/ml/raw_market_snapshots.csv,all,0x94574217f9e3a4694b3976e89de85c89d8a95363732244198e3abc001bd31fcf,medium,single_timestamp_market,Market has only one snapshot timestamp
outputs/polymarket_fixed/all/ml/raw_market_snapshots.csv,all,0x628dbbeb0851b62840ed616149f2d6ab89cc699606ed5d43a2ce08d6e3503fe8,medium,single_timestamp_market,Market has only one snapshot timestamp
outputs/polymarket_fixed/all/ml/raw_market_snapshots.csv,all,0x19c5056e38dd87a1bb02127f6234515e153e9e2b3acd4729b152cc4f53632369,medium,single_timestamp_market,Market has only one snapshot timestamp
outputs/polymarket_fixed/all/ml/raw_market_snapshots.csv,all,0x083f9e6e474d9508b3ad78822a501bbb8020564096181b8e110709c6f54c7a4a,medium,single_timestamp_market,Market has only one snapshot timestamp
outputs/polymarket_fixed/all/ml/raw_market_snapshots.csv,all,0xd38253f01f35325ecee9f1c54b3abb8f6f37bbfe0d5014192c6d6581584ce8c1,medium,single_timestamp_market,Market has only one snapshot timestamp
outputs/polymarket_fixed/all/ml/raw_market_snapshots.csv,all,0x8d32033632a1909cf30a1b7791b8f5d99c10447a3379e320332be18e96970fe0,medium,single_timestamp_market,Market has only one snapshot timestamp
outputs/polymarket_fixed/all/ml/raw_market_snapshots.csv,all,0xcc9ba912689f22d22279aaec0ef65a65a822a476c24ca23baeac9366e73dcd16,medium,single_timestamp_market,Market has only one snapshot timestamp
outputs/polymarket_fixed/all/ml/raw_market_snapshots.csv,all,0x91dbbe2c847d095f85129e8aceadcd8edf8e9ef60a5250455fcf6c98e3fa3b91,medium,single_timestamp_market,Market has only one snapshot timestamp
outputs/polymarket_fixed/all/ml/raw_market_snapshots.csv,all,0xaa130472caaa06d2615f0a4bc922d3126ec986fa5cff864e345804a3e0520e11,medium,single_timestamp_market,Market has only one snapshot timestamp
outputs/polymarket_fixed/all/ml/raw_market_snapshots.csv,all,0x1254a206f7de8f765d0b81fd0dbb468c9f060e3e3f3ef0b2c5e9d1f916a36737,medium,single_timestamp_market,Market has only one snapshot timestamp
outputs/polymarket_fixed/all/ml/raw_market_snapshots.csv,all,0x701516ad1b94f921229cc29a97833b2ef383667948dbb852ba6b7a7e11cf67ef,medium,single_timestamp_market,Market has only one snapshot timestamp
outputs/polymarket_fixed/all/ml/raw_market_snapshots.csv,all,0x9b28eeb206f8d743b5dd763932c42dbaa0001b20d89438e12d2c44a2668651be,medium,single_timestamp_market,Market has only one snapshot timestamp
outputs/polymarket_fixed/all/ml/raw_market_snapshots.csv,all,0xb2df679af0c8f796a798774039c28af1317412ba09a8a1851f4cf3cb1384d9f4,medium,single_timestamp_market,Market has only one snapshot timestamp
outputs/polymarket_fixed/all/ml/raw_market_snapshots.csv,all,0x3e15100a0910fb5ad9db105e6ec1577a23ca3107a1946a5cb193df23fa77c969,medium,single_timestamp_market,Market has only one snapshot timestamp
outputs/polymarket_fixed/all/ml/raw_market_snapshots.csv,all,0x1f3d7c0f4dfd44b739698f0f4a822f567ce232138dbfb49f2defe86960330c79,medium,single_timestamp_market,Market has only one snapshot timestamp
outputs/polymarket_fixed/all/ml/raw_market_snapshots.csv,all,0x617c1b35ee4bd875e9336e6439d0e4384353d0b984c261723eb4f7c600d213bc,medium,single_timestamp_market,Market has only one snapshot timestamp
outputs/polymarket_fixed/all/ml/raw_market_snapshots.csv,all,0x33a8f5d9349d158c5f1795ab1bdbc45d79d8e684c57afd990f3175e5827f4818,medium,single_timestamp_market,Market has only one snapshot timestamp
outputs/polymarket_fixed/all/ml/raw_market_snapshots.csv,all,0x274a486f64ab9e3e48b7a55125885edfcc7d3f00fdf7f6b4390b20ca8d835e79,medium,single_timestamp_market,Market has only one snapshot timestamp
outputs/polymarket_fixed/all/ml/raw_market_snapshots.csv,all,0x4528afb1ec9ee8977a83a7015a9791377751ac77f6f35b0ba6609b36bdb66cd9,medium,single_timestamp_market,Market has only one snapshot timestamp
outputs/polymarket_fixed/all/ml/raw_market_snapshots.csv,all,0x3d07dabbfe9b4f5e779bcccabb0cdf6f92f3603e2ae2adc4c6fec90ebf131a0e,medium,single_timestamp_market,Market has only one snapshot timestamp
outputs/polymarket_fixed/all/ml/raw_market_snapshots.csv,all,0xb50e5182e3331d4b7f3968a1236a11787ba3702616a93e5f8da38fd08d41bbff,medium,single_timestamp_market,Market has only one snapshot timestamp
outputs/polymarket_fixed/all/ml/raw_market_snapshots.csv,all,0x62c0a21680f0489581902aa16d015c85a3861e14310af0b4a869fd16d3b7b7fd,medium,single_timestamp_market,Market has only one snapshot timestamp
outputs/polymarket_fixed/all/ml/raw_market_snapshots.csv,all,0xe3e17c2ed06f8e874a539a7c84c44abd63f23775d2abfa45cc3c227322cda02f,medium,single_timestamp_market,Market has only one snapshot timestamp
outputs/polymarket_fixed/all/ml/raw_market_snapshots.csv,all,0xc904f7994d260e6ec0c5a92527198d2f6665e72c8e94427e03c11d773fd2852c,medium,single_timestamp_market,Market has only one snapshot timestamp
outputs/polymarket_fixed/all/ml/raw_market_snapshots.csv,all,0x78f5d36eddd62d0e7c3a731204af9e8b40903898de7c1f45cbef023acfd9fd49,medium,single_timestamp_market,Market has only one snapshot timestamp
