holdout_roi_ci_low,holdout_roi_ci_high,rule_family,rule_value,family,outcome,rows,markets,roi,profit_usdc_per_1_stake,win_rate,avg_entry_price,dev_rows,dev_markets,dev_roi,dev_profit_usdc_per_1_stake,dev_win_rate,holdout_rows,holdout_markets,holdout_roi,holdout_profit_usdc_per_1_stake,holdout_win_rate,promotable,promotion_reason
nan,nan,family_price_time,unknown|price=0.80-0.95|time=1-3d,unknown,yes,7,4,-0.31918047273492883,-2.234263309144502,0.5714285714285714,0.8385714285714286,6,3,-0.4053113499272773,-2.4318680995636637,0.5,1,1,0.1976047904191618,0.1976047904191618,1.0,False,"needs dev_rows>=20, dev_markets>=5, holdout_rows>=6, holdout_markets>=4, avg_entry_price>=0.05, dev_roi>=2.00%, holdout_roi>=2.00%, holdout_roi_ci_low>=0.00%"
nan,nan,family_price,unknown|price=0.80-0.95,unknown,yes,15,4,-0.28648798569851947,-4.297319785477792,0.6,0.8503333333333333,11,3,-0.4621257500980741,-5.083383251078815,0.45454545454545453,4,1,0.1965158664002557,0.7860634656010228,1.0,False,"needs dev_rows>=20, dev_markets>=5, holdout_rows>=6, holdout_markets>=4, avg_entry_price>=0.05, dev_roi>=2.00%, holdout_roi>=2.00%, holdout_roi_ci_low>=0.00%"
nan,nan,family_outcome_price,unknown|outcome=yes|price=0.80-0.95,unknown,yes,9,2,0.18918669050246753,1.7026802145222077,1.0,0.8416666666666666,5,1,0.18332334978423698,0.9166167489211849,1.0,4,1,0.1965158664002557,0.7860634656010228,1.0,False,"needs dev_rows>=20, dev_markets>=5, holdout_rows>=6, holdout_markets>=4, avg_entry_price>=0.05, dev_roi>=2.00%, holdout_roi>=2.00%, holdout_roi_ci_low>=0.00%"
nan,nan,family_price_time,unknown|price=0.80-0.95|time=1-6h,unknown,yes,2,2,0.14957716701902757,0.29915433403805514,1.0,0.87,1,1,0.13636363636363646,0.13636363636363646,1.0,1,1,0.16279069767441867,0.16279069767441867,1.0,False,"needs dev_rows>=20, dev_markets>=5, holdout_rows>=6, holdout_markets>=4, avg_entry_price>=0.05, dev_roi>=2.00%, holdout_roi>=2.00%, holdout_roi_ci_low>=0.00%"
nan,nan,family_price_time,unknown|price=0.60-0.80|time=1-3d,unknown,yes,30,5,-0.2311206938351806,-6.933620815055418,0.5333333333333333,0.6863333333333332,22,4,-0.36330533064326714,-7.992717274151877,0.45454545454545453,8,1,0.13238705738705736,1.0590964590964589,0.75,False,"needs dev_rows>=20, dev_markets>=5, holdout_rows>=6, holdout_markets>=4, avg_entry_price>=0.05, dev_roi>=2.00%, holdout_roi>=2.00%, holdout_roi_ci_low>=0.00%"
nan,nan,family_price_time,unknown|price=0.40-0.60|time=1-3d,unknown,no,29,4,0.04131443279359986,1.198118551014396,0.5172413793103449,0.4932758620689655,25,3,0.04624259444437291,1.1560648611093227,0.52,4,1,0.010513422476268297,0.04205368990507319,0.5,False,"needs dev_rows>=20, dev_markets>=5, holdout_rows>=6, holdout_markets>=4, avg_entry_price>=0.05, dev_roi>=2.00%, holdout_roi>=2.00%, holdout_roi_ci_low>=0.00%"
nan,nan,family,crypto_xrp_updown_5m,crypto_xrp_updown_5m,down,16,2,0.010101010101010166,0.16161616161616266,0.5,0.5,8,1,0.010101010101010166,0.08080808080808133,0.5,8,1,0.010101010101010166,0.08080808080808133,0.5,False,"needs dev_rows>=20, dev_markets>=5, holdout_rows>=6, holdout_markets>=4, avg_entry_price>=0.05, dev_roi>=2.00%, holdout_roi>=2.00%, holdout_roi_ci_low>=0.00%"
nan,nan,family_price,crypto_xrp_updown_5m|price=0.40-0.60,crypto_xrp_updown_5m,down,16,2,0.010101010101010166,0.16161616161616266,0.5,0.5,8,1,0.010101010101010166,0.08080808080808133,0.5,8,1,0.010101010101010166,0.08080808080808133,0.5,False,"needs dev_rows>=20, dev_markets>=5, holdout_rows>=6, holdout_markets>=4, avg_entry_price>=0.05, dev_roi>=2.00%, holdout_roi>=2.00%, holdout_roi_ci_low>=0.00%"
nan,nan,family_time,crypto_xrp_updown_5m|time=6-24h,crypto_xrp_updown_5m,down,12,2,0.010101010101010166,0.12121212121212199,0.5,0.5,6,1,0.010101010101010166,0.060606060606060996,0.5,6,1,0.010101010101010166,0.060606060606060996,0.5,False,"needs dev_rows>=20, dev_markets>=5, holdout_rows>=6, holdout_markets>=4, avg_entry_price>=0.05, dev_roi>=2.00%, holdout_roi>=2.00%, holdout_roi_ci_low>=0.00%"
nan,nan,family_price_time,crypto_xrp_updown_5m|price=0.40-0.60|time=6-24h,crypto_xrp_updown_5m,down,12,2,0.010101010101010166,0.12121212121212199,0.5,0.5,6,1,0.010101010101010166,0.060606060606060996,0.5,6,1,0.010101010101010166,0.060606060606060996,0.5,False,"needs dev_rows>=20, dev_markets>=5, holdout_rows>=6, holdout_markets>=4, avg_entry_price>=0.05, dev_roi>=2.00%, holdout_roi>=2.00%, holdout_roi_ci_low>=0.00%"
nan,nan,family_time,crypto_xrp_updown_5m|time=1-6h,crypto_xrp_updown_5m,down,4,2,0.010101010101010166,0.040404040404040664,0.5,0.5,2,1,0.010101010101010166,0.020202020202020332,0.5,2,1,0.010101010101010166,0.020202020202020332,0.5,False,"needs dev_rows>=20, dev_markets>=5, holdout_rows>=6, holdout_markets>=4, avg_entry_price>=0.05, dev_roi>=2.00%, holdout_roi>=2.00%, holdout_roi_ci_low>=0.00%"
nan,nan,family_price_time,crypto_xrp_updown_5m|price=0.40-0.60|time=1-6h,crypto_xrp_updown_5m,down,4,2,0.010101010101010166,0.040404040404040664,0.5,0.5,2,1,0.010101010101010166,0.020202020202020332,0.5,2,1,0.010101010101010166,0.020202020202020332,0.5,False,"needs dev_rows>=20, dev_markets>=5, holdout_rows>=6, holdout_markets>=4, avg_entry_price>=0.05, dev_roi>=2.00%, holdout_roi>=2.00%, holdout_roi_ci_low>=0.00%"
nan,nan,family,crypto_btc_updown_15m,crypto_btc_updown_15m,up,8,1,0.010101010101010166,0.08080808080808133,0.5,0.5,0,0,0.0,0.0,0.0,8,1,0.010101010101010166,0.08080808080808133,0.5,False,"needs dev_rows>=20, dev_markets>=5, holdout_rows>=6, holdout_markets>=4, avg_entry_price>=0.05, dev_roi>=2.00%, holdout_roi>=2.00%, holdout_roi_ci_low>=0.00%"
nan,nan,family_price,crypto_btc_updown_15m|price=0.40-0.60,crypto_btc_updown_15m,up,8,1,0.010101010101010166,0.08080808080808133,0.5,0.5,0,0,0.0,0.0,0.0,8,1,0.010101010101010166,0.08080808080808133,0.5,False,"needs dev_rows>=20, dev_markets>=5, holdout_rows>=6, holdout_markets>=4, avg_entry_price>=0.05, dev_roi>=2.00%, holdout_roi>=2.00%, holdout_roi_ci_low>=0.00%"
nan,nan,family_time,crypto_btc_updown_15m|time=6-24h,crypto_btc_updown_15m,up,6,1,0.010101010101010166,0.060606060606060996,0.5,0.5000000000000001,0,0,0.0,0.0,0.0,6,1,0.010101010101010166,0.060606060606060996,0.5,False,"needs dev_rows>=20, dev_markets>=5, holdout_rows>=6, holdout_markets>=4, avg_entry_price>=0.05, dev_roi>=2.00%, holdout_roi>=2.00%, holdout_roi_ci_low>=0.00%"
nan,nan,family_price_time,crypto_btc_updown_15m|price=0.40-0.60|time=6-24h,crypto_btc_updown_15m,up,6,1,0.010101010101010166,0.060606060606060996,0.5,0.5000000000000001,0,0,0.0,0.0,0.0,6,1,0.010101010101010166,0.060606060606060996,0.5,False,"needs dev_rows>=20, dev_markets>=5, holdout_rows>=6, holdout_markets>=4, avg_entry_price>=0.05, dev_roi>=2.00%, holdout_roi>=2.00%, holdout_roi_ci_low>=0.00%"
nan,nan,family_time,crypto_btc_updown_15m|time=1-6h,crypto_btc_updown_15m,up,2,1,0.010101010101010166,0.020202020202020332,0.5,0.5,0,0,0.0,0.0,0.0,2,1,0.010101010101010166,0.020202020202020332,0.5,False,"needs dev_rows>=20, dev_markets>=5, holdout_rows>=6, holdout_markets>=4, avg_entry_price>=0.05, dev_roi>=2.00%, holdout_roi>=2.00%, holdout_roi_ci_low>=0.00%"
nan,nan,family_price_time,crypto_btc_updown_15m|price=0.40-0.60|time=1-6h,crypto_btc_updown_15m,up,2,1,0.010101010101010166,0.020202020202020332,0.5,0.5,0,0,0.0,0.0,0.0,2,1,0.010101010101010166,0.020202020202020332,0.5,False,"needs dev_rows>=20, dev_markets>=5, holdout_rows>=6, holdout_markets>=4, avg_entry_price>=0.05, dev_roi>=2.00%, holdout_roi>=2.00%, holdout_roi_ci_low>=0.00%"
nan,nan,family,tennis_match,tennis_match,no,24,4,-0.022755784409502544,-0.5461388258280611,0.5,0.49999999999999994,18,3,-0.030341045879336725,-0.5461388258280611,0.5,6,1,0.0,0.0,0.5,False,"needs dev_rows>=20, dev_markets>=5, holdout_rows>=6, holdout_markets>=4, avg_entry_price>=0.05, dev_roi>=2.00%, holdout_roi>=2.00%, holdout_roi_ci_low>=0.00%"
nan,nan,family_price,tennis_match|price=0.40-0.60,tennis_match,no,24,4,-0.022755784409502544,-0.5461388258280611,0.5,0.49999999999999994,18,3,-0.030341045879336725,-0.5461388258280611,0.5,6,1,0.0,0.0,0.5,False,"needs dev_rows>=20, dev_markets>=5, holdout_rows>=6, holdout_markets>=4, avg_entry_price>=0.05, dev_roi>=2.00%, holdout_roi>=2.00%, holdout_roi_ci_low>=0.00%"
nan,nan,family_time,tennis_match|time=6-24h,tennis_match,no,16,3,-0.026538330783613853,-0.42461329253782165,0.5,0.5,12,2,-0.03538444104481847,-0.42461329253782165,0.5,4,1,0.0,0.0,0.5,False,"needs dev_rows>=20, dev_markets>=5, holdout_rows>=6, holdout_markets>=4, avg_entry_price>=0.05, dev_roi>=2.00%, holdout_roi>=2.00%, holdout_roi_ci_low>=0.00%"
nan,nan,family_price_time,tennis_match|price=0.40-0.60|time=6-24h,tennis_match,no,16,3,-0.026538330783613853,-0.42461329253782165,0.5,0.5,12,2,-0.03538444104481847,-0.42461329253782165,0.5,4,1,0.0,0.0,0.5,False,"needs dev_rows>=20, dev_markets>=5, holdout_rows>=6, holdout_markets>=4, avg_entry_price>=0.05, dev_roi>=2.00%, holdout_roi>=2.00%, holdout_roi_ci_low>=0.00%"
nan,nan,family_time,tennis_match|time=1-6h,tennis_match,no,8,4,-0.015190691661279926,-0.12152553329023941,0.5,0.5,6,3,-0.020254255548373234,-0.12152553329023941,0.5,2,1,0.0,0.0,0.5,False,"needs dev_rows>=20, dev_markets>=5, holdout_rows>=6, holdout_markets>=4, avg_entry_price>=0.05, dev_roi>=2.00%, holdout_roi>=2.00%, holdout_roi_ci_low>=0.00%"
nan,nan,family_price_time,tennis_match|price=0.40-0.60|time=1-6h,tennis_match,no,8,4,-0.015190691661279926,-0.12152553329023941,0.5,0.5,6,3,-0.020254255548373234,-0.12152553329023941,0.5,2,1,0.0,0.0,0.5,False,"needs dev_rows>=20, dev_markets>=5, holdout_rows>=6, holdout_markets>=4, avg_entry_price>=0.05, dev_roi>=2.00%, holdout_roi>=2.00%, holdout_roi_ci_low>=0.00%"
nan,nan,family,crypto_updown_5m,crypto_updown_5m,down,48,6,0.0,0.0,0.5,0.5,40,5,0.0,0.0,0.5,8,1,0.0,0.0,0.5,False,"needs dev_rows>=20, dev_markets>=5, holdout_rows>=6, holdout_markets>=4, avg_entry_price>=0.05, dev_roi>=2.00%, holdout_roi>=2.00%, holdout_roi_ci_low>=0.00%"
nan,nan,family_price,crypto_updown_5m|price=0.40-0.60,crypto_updown_5m,down,48,6,0.0,0.0,0.5,0.5,40,5,0.0,0.0,0.5,8,1,0.0,0.0,0.5,False,"needs dev_rows>=20, dev_markets>=5, holdout_rows>=6, holdout_markets>=4, avg_entry_price>=0.05, dev_roi>=2.00%, holdout_roi>=2.00%, holdout_roi_ci_low>=0.00%"
nan,nan,family_time,crypto_updown_5m|time=6-24h,crypto_updown_5m,down,36,6,0.0,0.0,0.5,0.5,30,5,0.0,0.0,0.5,6,1,0.0,0.0,0.5,False,"needs dev_rows>=20, dev_markets>=5, holdout_rows>=6, holdout_markets>=4, avg_entry_price>=0.05, dev_roi>=2.00%, holdout_roi>=2.00%, holdout_roi_ci_low>=0.00%"
nan,nan,family_price_time,crypto_updown_5m|price=0.40-0.60|time=6-24h,crypto_updown_5m,down,36,6,0.0,0.0,0.5,0.5,30,5,0.0,0.0,0.5,6,1,0.0,0.0,0.5,False,"needs dev_rows>=20, dev_markets>=5, holdout_rows>=6, holdout_markets>=4, avg_entry_price>=0.05, dev_roi>=2.00%, holdout_roi>=2.00%, holdout_roi_ci_low>=0.00%"
nan,nan,family_time,crypto_updown_5m|time=1-6h,crypto_updown_5m,down,12,6,0.0,0.0,0.5,0.5,10,5,0.0,0.0,0.5,2,1,0.0,0.0,0.5,False,"needs dev_rows>=20, dev_markets>=5, holdout_rows>=6, holdout_markets>=4, avg_entry_price>=0.05, dev_roi>=2.00%, holdout_roi>=2.00%, holdout_roi_ci_low>=0.00%"
nan,nan,family_price_time,crypto_updown_5m|price=0.40-0.60|time=1-6h,crypto_updown_5m,down,12,6,0.0,0.0,0.5,0.5,10,5,0.0,0.0,0.5,2,1,0.0,0.0,0.5,False,"needs dev_rows>=20, dev_markets>=5, holdout_rows>=6, holdout_markets>=4, avg_entry_price>=0.05, dev_roi>=2.00%, holdout_roi>=2.00%, holdout_roi_ci_low>=0.00%"
nan,nan,family,crypto_sol_updown_5m,crypto_sol_updown_5m,up,16,2,0.010101010101010166,0.16161616161616266,0.5,0.5,16,2,0.010101010101010166,0.16161616161616266,0.5,0,0,0.0,0.0,0.0,False,"needs dev_rows>=20, dev_markets>=5, holdout_rows>=6, holdout_markets>=4, avg_entry_price>=0.05, dev_roi>=2.00%, holdout_roi>=2.00%, holdout_roi_ci_low>=0.00%"
nan,nan,family_price,crypto_sol_updown_5m|price=0.40-0.60,crypto_sol_updown_5m,up,16,2,0.010101010101010166,0.16161616161616266,0.5,0.5,16,2,0.010101010101010166,0.16161616161616266,0.5,0,0,0.0,0.0,0.0,False,"needs dev_rows>=20, dev_markets>=5, holdout_rows>=6, holdout_markets>=4, avg_entry_price>=0.05, dev_roi>=2.00%, holdout_roi>=2.00%, holdout_roi_ci_low>=0.00%"
nan,nan,family_time,crypto_sol_updown_5m|time=6-24h,crypto_sol_updown_5m,up,12,2,0.010101010101010166,0.12121212121212199,0.5,0.5000000000000001,12,2,0.010101010101010166,0.12121212121212199,0.5,0,0,0.0,0.0,0.0,False,"needs dev_rows>=20, dev_markets>=5, holdout_rows>=6, holdout_markets>=4, avg_entry_price>=0.05, dev_roi>=2.00%, holdout_roi>=2.00%, holdout_roi_ci_low>=0.00%"
nan,nan,family_price_time,crypto_sol_updown_5m|price=0.40-0.60|time=6-24h,crypto_sol_updown_5m,up,12,2,0.010101010101010166,0.12121212121212199,0.5,0.5000000000000001,12,2,0.010101010101010166,0.12121212121212199,0.5,0,0,0.0,0.0,0.0,False,"needs dev_rows>=20, dev_markets>=5, holdout_rows>=6, holdout_markets>=4, avg_entry_price>=0.05, dev_roi>=2.00%, holdout_roi>=2.00%, holdout_roi_ci_low>=0.00%"
nan,nan,family_outcome,crypto_sol_updown_5m|outcome=up,crypto_sol_updown_5m,up,8,2,-1.0,-8.0,0.0,0.505,8,2,-1.0,-8.0,0.0,0,0,0.0,0.0,0.0,False,"needs dev_rows>=20, dev_markets>=5, holdout_rows>=6, holdout_markets>=4, avg_entry_price>=0.05, dev_roi>=2.00%, holdout_roi>=2.00%, holdout_roi_ci_low>=0.00%"
nan,nan,family_outcome_price,crypto_sol_updown_5m|outcome=up|price=0.40-0.60,crypto_sol_updown_5m,up,8,2,-1.0,-8.0,0.0,0.505,8,2,-1.0,-8.0,0.0,0,0,0.0,0.0,0.0,False,"needs dev_rows>=20, dev_markets>=5, holdout_rows>=6, holdout_markets>=4, avg_entry_price>=0.05, dev_roi>=2.00%, holdout_roi>=2.00%, holdout_roi_ci_low>=0.00%"
nan,nan,family_time,crypto_sol_updown_5m|time=1-6h,crypto_sol_updown_5m,up,4,2,0.010101010101010166,0.040404040404040664,0.5,0.5,4,2,0.010101010101010166,0.040404040404040664,0.5,0,0,0.0,0.0,0.0,False,"needs dev_rows>=20, dev_markets>=5, holdout_rows>=6, holdout_markets>=4, avg_entry_price>=0.05, dev_roi>=2.00%, holdout_roi>=2.00%, holdout_roi_ci_low>=0.00%"
nan,nan,family_price_time,crypto_sol_updown_5m|price=0.40-0.60|time=1-6h,crypto_sol_updown_5m,up,4,2,0.010101010101010166,0.040404040404040664,0.5,0.5,4,2,0.010101010101010166,0.040404040404040664,0.5,0,0,0.0,0.0,0.0,False,"needs dev_rows>=20, dev_markets>=5, holdout_rows>=6, holdout_markets>=4, avg_entry_price>=0.05, dev_roi>=2.00%, holdout_roi>=2.00%, holdout_roi_ci_low>=0.00%"
nan,nan,family_outcome,crypto_sol_updown_5m|outcome=down,crypto_sol_updown_5m,down,8,2,1.0202020202020206,8.161616161616164,1.0,0.49500000000000005,8,2,1.0202020202020206,8.161616161616164,1.0,0,0,0.0,0.0,0.0,False,"needs dev_rows>=20, dev_markets>=5, holdout_rows>=6, holdout_markets>=4, avg_entry_price>=0.05, dev_roi>=2.00%, holdout_roi>=2.00%, holdout_roi_ci_low>=0.00%"
nan,nan,family_outcome_price,crypto_sol_updown_5m|outcome=down|price=0.40-0.60,crypto_sol_updown_5m,down,8,2,1.0202020202020206,8.161616161616164,1.0,0.49500000000000005,8,2,1.0202020202020206,8.161616161616164,1.0,0,0,0.0,0.0,0.0,False,"needs dev_rows>=20, dev_markets>=5, holdout_rows>=6, holdout_markets>=4, avg_entry_price>=0.05, dev_roi>=2.00%, holdout_roi>=2.00%, holdout_roi_ci_low>=0.00%"
nan,nan,family,crypto_btc_updown_5m,crypto_btc_updown_5m,down,16,2,0.010101010101010166,0.16161616161616266,0.5,0.49999999999999994,16,2,0.010101010101010166,0.16161616161616266,0.5,0,0,0.0,0.0,0.0,False,"needs dev_rows>=20, dev_markets>=5, holdout_rows>=6, holdout_markets>=4, avg_entry_price>=0.05, dev_roi>=2.00%, holdout_roi>=2.00%, holdout_roi_ci_low>=0.00%"
